datetime,year,time,dayofyr,coffin,fichter,newbury,midge,,cf,cn,cm,fn,fm,nm
2006-07-24 12:00,2006,12:00:00,205,NA,NA,NA,23.72,,NA,NA,NA,NA,NA,NA
2006-07-24 13:00,2006,13:00:00,205,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-24 14:00,2006,14:00:00,205,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-24 15:00,2006,15:00:00,205,NA,NA,NA,24.24,,NA,NA,NA,NA,NA,NA
2006-07-24 16:00,2006,16:00:00,205,NA,NA,NA,24.24,,NA,NA,NA,NA,NA,NA
2006-07-24 17:00,2006,17:00:00,205,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-24 18:00,2006,18:00:00,205,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-24 19:00,2006,19:00:00,205,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-24 20:00,2006,20:00:00,205,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-24 21:00,2006,21:00:00,205,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-24 22:00,2006,22:00:00,205,NA,NA,NA,24.24,,NA,NA,NA,NA,NA,NA
2006-07-24 23:00,2006,23:00:00,205,NA,NA,NA,24.24,,NA,NA,NA,NA,NA,NA
2006-07-25 00:00,2006,0:00:00,206,NA,NA,NA,24.24,,NA,NA,NA,NA,NA,NA
2006-07-25 01:00,2006,1:00:00,206,NA,NA,NA,24.06,,NA,NA,NA,NA,NA,NA
2006-07-25 02:00,2006,2:00:00,206,NA,NA,NA,24.06,,NA,NA,NA,NA,NA,NA
2006-07-25 03:00,2006,3:00:00,206,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-25 04:00,2006,4:00:00,206,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-25 05:00,2006,5:00:00,206,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-25 06:00,2006,6:00:00,206,NA,NA,NA,23.72,,NA,NA,NA,NA,NA,NA
2006-07-25 07:00,2006,7:00:00,206,NA,NA,NA,23.72,,NA,NA,NA,NA,NA,NA
2006-07-25 08:00,2006,8:00:00,206,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-25 09:00,2006,9:00:00,206,NA,NA,NA,23.89,,NA,NA,NA,NA,NA,NA
2006-07-25 10:00,2006,10:00:00,206,NA,NA,NA,24.06,,NA,NA,NA,NA,NA,NA
2006-07-25 11:00,2006,11:00:00,206,NA,NA,NA,24.06,,NA,NA,NA,NA,NA,NA
2006-07-25 12:00,2006,12:00:00,206,NA,NA,NA,24.06,,NA,NA,NA,NA,NA,NA
2006-07-25 13:00,2006,13:00:00,206,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-25 14:00,2006,14:00:00,206,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-25 15:00,2006,15:00:00,206,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-25 16:00,2006,16:00:00,206,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-25 17:00,2006,17:00:00,206,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-25 18:00,2006,18:00:00,206,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-25 19:00,2006,19:00:00,206,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-25 20:00,2006,20:00:00,206,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-25 21:00,2006,21:00:00,206,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-25 22:00,2006,22:00:00,206,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-25 23:00,2006,23:00:00,206,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-26 00:00,2006,0:00:00,207,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-26 01:00,2006,1:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 02:00,2006,2:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 03:00,2006,3:00:00,207,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-26 04:00,2006,4:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 05:00,2006,5:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 06:00,2006,6:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 07:00,2006,7:00:00,207,NA,NA,NA,24.41,,NA,NA,NA,NA,NA,NA
2006-07-26 08:00,2006,8:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 09:00,2006,9:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 10:00,2006,10:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 11:00,2006,11:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 12:00,2006,12:00:00,207,NA,NA,NA,24.58,,NA,NA,NA,NA,NA,NA
2006-07-26 13:00,2006,13:00:00,207,NA,NA,NA,24.76,,NA,NA,NA,NA,NA,NA
2006-07-26 14:00,2006,14:00:00,207,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-26 15:00,2006,15:00:00,207,NA,NA,NA,25.28,,NA,NA,NA,NA,NA,NA
2006-07-26 16:00,2006,16:00:00,207,NA,NA,NA,25.11,,NA,NA,NA,NA,NA,NA
2006-07-26 17:00,2006,17:00:00,207,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-26 18:00,2006,18:00:00,207,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-26 19:00,2006,19:00:00,207,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-26 20:00,2006,20:00:00,207,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-26 21:00,2006,21:00:00,207,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-26 22:00,2006,22:00:00,207,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-26 23:00,2006,23:00:00,207,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 00:00,2006,0:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 01:00,2006,1:00:00,208,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-27 02:00,2006,2:00:00,208,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-27 03:00,2006,3:00:00,208,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-27 04:00,2006,4:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 05:00,2006,5:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 06:00,2006,6:00:00,208,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-27 07:00,2006,7:00:00,208,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-27 08:00,2006,8:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 09:00,2006,9:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 10:00,2006,10:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 11:00,2006,11:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 12:00,2006,12:00:00,208,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-27 13:00,2006,13:00:00,208,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-27 14:00,2006,14:00:00,208,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-27 15:00,2006,15:00:00,208,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-27 16:00,2006,16:00:00,208,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-07-27 17:00,2006,17:00:00,208,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-07-27 18:00,2006,18:00:00,208,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-27 19:00,2006,19:00:00,208,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-07-27 20:00,2006,20:00:00,208,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-27 21:00,2006,21:00:00,208,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-27 22:00,2006,22:00:00,208,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-27 23:00,2006,23:00:00,208,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 00:00,2006,0:00:00,209,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 01:00,2006,1:00:00,209,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 02:00,2006,2:00:00,209,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 03:00,2006,3:00:00,209,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 04:00,2006,4:00:00,209,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-07-28 05:00,2006,5:00:00,209,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-28 06:00,2006,6:00:00,209,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-28 07:00,2006,7:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 08:00,2006,8:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 09:00,2006,9:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 10:00,2006,10:00:00,209,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-28 11:00,2006,11:00:00,209,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-28 12:00,2006,12:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 13:00,2006,13:00:00,209,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-28 14:00,2006,14:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 15:00,2006,15:00:00,209,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-28 16:00,2006,16:00:00,209,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-07-28 17:00,2006,17:00:00,209,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-07-28 18:00,2006,18:00:00,209,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-28 19:00,2006,19:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 20:00,2006,20:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 21:00,2006,21:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 22:00,2006,22:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-28 23:00,2006,23:00:00,209,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 00:00,2006,0:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 01:00,2006,1:00:00,210,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-29 02:00,2006,2:00:00,210,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-29 03:00,2006,3:00:00,210,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-29 04:00,2006,4:00:00,210,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-29 05:00,2006,5:00:00,210,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-29 06:00,2006,6:00:00,210,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-29 07:00,2006,7:00:00,210,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-29 08:00,2006,8:00:00,210,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-29 09:00,2006,9:00:00,210,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-29 10:00,2006,10:00:00,210,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-29 11:00,2006,11:00:00,210,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-29 12:00,2006,12:00:00,210,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-29 13:00,2006,13:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 14:00,2006,14:00:00,210,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-29 15:00,2006,15:00:00,210,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-29 16:00,2006,16:00:00,210,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-29 17:00,2006,17:00:00,210,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-29 18:00,2006,18:00:00,210,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-29 19:00,2006,19:00:00,210,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-29 20:00,2006,20:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 21:00,2006,21:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 22:00,2006,22:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-29 23:00,2006,23:00:00,210,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-30 00:00,2006,0:00:00,211,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-30 01:00,2006,1:00:00,211,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-30 02:00,2006,2:00:00,211,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-30 03:00,2006,3:00:00,211,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-30 04:00,2006,4:00:00,211,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-30 05:00,2006,5:00:00,211,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-30 06:00,2006,6:00:00,211,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-30 07:00,2006,7:00:00,211,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-30 08:00,2006,8:00:00,211,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-30 09:00,2006,9:00:00,211,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-30 10:00,2006,10:00:00,211,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-30 11:00,2006,11:00:00,211,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-30 12:00,2006,12:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 13:00,2006,13:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 14:00,2006,14:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 15:00,2006,15:00:00,211,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-30 16:00,2006,16:00:00,211,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-07-30 17:00,2006,17:00:00,211,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-30 18:00,2006,18:00:00,211,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-30 19:00,2006,19:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 20:00,2006,20:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 21:00,2006,21:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 22:00,2006,22:00:00,211,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-30 23:00,2006,23:00:00,211,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-31 00:00,2006,0:00:00,212,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-31 01:00,2006,1:00:00,212,NA,NA,NA,25.62,,NA,NA,NA,NA,NA,NA
2006-07-31 02:00,2006,2:00:00,212,NA,NA,NA,25.45,,NA,NA,NA,NA,NA,NA
2006-07-31 03:00,2006,3:00:00,212,NA,NA,NA,25.28,,NA,NA,NA,NA,NA,NA
2006-07-31 04:00,2006,4:00:00,212,NA,NA,NA,25.11,,NA,NA,NA,NA,NA,NA
2006-07-31 05:00,2006,5:00:00,212,NA,NA,NA,25.11,,NA,NA,NA,NA,NA,NA
2006-07-31 06:00,2006,6:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 07:00,2006,7:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 08:00,2006,8:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 09:00,2006,9:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 10:00,2006,10:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 11:00,2006,11:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 12:00,2006,12:00:00,212,NA,NA,NA,24.93,,NA,NA,NA,NA,NA,NA
2006-07-31 13:00,2006,13:00:00,212,NA,NA,NA,25.28,,NA,NA,NA,NA,NA,NA
2006-07-31 14:00,2006,14:00:00,212,NA,NA,NA,25.28,,NA,NA,NA,NA,NA,NA
2006-07-31 15:00,2006,15:00:00,212,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-31 16:00,2006,16:00:00,212,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-07-31 17:00,2006,17:00:00,212,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-31 18:00,2006,18:00:00,212,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-31 19:00,2006,19:00:00,212,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-31 20:00,2006,20:00:00,212,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-31 21:00,2006,21:00:00,212,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-07-31 22:00,2006,22:00:00,212,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-07-31 23:00,2006,23:00:00,212,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-08-01 00:00,2006,0:00:00,213,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-01 01:00,2006,1:00:00,213,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-01 02:00,2006,2:00:00,213,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-01 03:00,2006,3:00:00,213,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-08-01 04:00,2006,4:00:00,213,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-08-01 05:00,2006,5:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 06:00,2006,6:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 07:00,2006,7:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 08:00,2006,8:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 09:00,2006,9:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 10:00,2006,10:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 11:00,2006,11:00:00,213,NA,NA,NA,25.79,,NA,NA,NA,NA,NA,NA
2006-08-01 12:00,2006,12:00:00,213,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-08-01 13:00,2006,13:00:00,213,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
2006-08-01 14:00,2006,14:00:00,213,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-08-01 15:00,2006,15:00:00,213,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-01 16:00,2006,16:00:00,213,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-01 17:00,2006,17:00:00,213,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-01 18:00,2006,18:00:00,213,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-01 19:00,2006,19:00:00,213,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-01 20:00,2006,20:00:00,213,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-01 21:00,2006,21:00:00,213,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-01 22:00,2006,22:00:00,213,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-01 23:00,2006,23:00:00,213,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 00:00,2006,0:00:00,214,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-02 01:00,2006,1:00:00,214,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 02:00,2006,2:00:00,214,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 03:00,2006,3:00:00,214,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-02 04:00,2006,4:00:00,214,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-02 05:00,2006,5:00:00,214,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-02 06:00,2006,6:00:00,214,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-08-02 07:00,2006,7:00:00,214,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-08-02 08:00,2006,8:00:00,214,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-02 09:00,2006,9:00:00,214,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-02 10:00,2006,10:00:00,214,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 11:00,2006,11:00:00,214,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 12:00,2006,12:00:00,214,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-02 13:00,2006,13:00:00,214,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-02 14:00,2006,14:00:00,214,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-02 15:00,2006,15:00:00,214,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-02 16:00,2006,16:00:00,214,NA,NA,NA,27.38,,NA,NA,NA,NA,NA,NA
2006-08-02 17:00,2006,17:00:00,214,NA,NA,NA,27.38,,NA,NA,NA,NA,NA,NA
2006-08-02 18:00,2006,18:00:00,214,NA,NA,NA,27.38,,NA,NA,NA,NA,NA,NA
2006-08-02 19:00,2006,19:00:00,214,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-02 20:00,2006,20:00:00,214,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-02 21:00,2006,21:00:00,214,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-02 22:00,2006,22:00:00,214,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-02 23:00,2006,23:00:00,214,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-03 00:00,2006,0:00:00,215,NA,NA,NA,27.2,,NA,NA,NA,NA,NA,NA
2006-08-03 01:00,2006,1:00:00,215,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-03 02:00,2006,2:00:00,215,NA,NA,NA,27.02,,NA,NA,NA,NA,NA,NA
2006-08-03 03:00,2006,3:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 04:00,2006,4:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 05:00,2006,5:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 06:00,2006,6:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 07:00,2006,7:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 08:00,2006,8:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 09:00,2006,9:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 10:00,2006,10:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 11:00,2006,11:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 12:00,2006,12:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 13:00,2006,13:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 14:00,2006,14:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 15:00,2006,15:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 16:00,2006,16:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 17:00,2006,17:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 18:00,2006,18:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 19:00,2006,19:00:00,215,NA,NA,NA,26.84,,NA,NA,NA,NA,NA,NA
2006-08-03 20:00,2006,20:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 21:00,2006,21:00:00,215,NA,NA,NA,26.67,,NA,NA,NA,NA,NA,NA
2006-08-03 22:00,2006,22:00:00,215,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-03 23:00,2006,23:00:00,215,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-04 00:00,2006,0:00:00,216,NA,NA,NA,26.49,,NA,NA,NA,NA,NA,NA
2006-08-04 01:00,2006,1:00:00,216,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-04 02:00,2006,2:00:00,216,NA,NA,NA,26.32,,NA,NA,NA,NA,NA,NA
2006-08-04 03:00,2006,3:00:00,216,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-04 04:00,2006,4:00:00,216,NA,NA,NA,26.14,,NA,NA,NA,NA,NA,NA
2006-08-04 05:00,2006,5:00:00,216,NA,NA,NA,25.97,,NA,NA,NA,NA,NA,NA
