date,schmidt_mean_diff,schmidt_median_diff,schmidt_max_diff,schmidt_min_diff,schmidt_sd_diff,schmidt_range_diff
2007-10-19,1.7832806899999998,9.051990804999999,-77.22112558,11.300932938999999,-13.493858242,-88.522058518
2007-10-20,4.409126706,6.4169714330000005,-4.865943820000002,4.311792292,-3.0665803510000003,-9.177736109999998
2007-10-21,6.667705433,6.676383458,-6.665158510000001,8.166030119999999,-0.07217788500000033,-14.83118863
2007-10-22,9.567630403999999,11.333500551999999,10.673785496999997,7.01284562,1.9845061509999997,3.660939880000001
2007-10-23,4.645297483,6.179690273,-2.9478829799999993,2.438544925,-0.6849973189999998,-5.386427899999999
2007-10-24,-5.532930735,-5.4383490089999995,-10.807326927,-0.3235681379999997,-4.304978546999999,-10.483758787000001
2007-10-25,-5.774320396,-9.077827918999999,-10.009211788,-1.24861026,-2.3169998840000003,-8.76060152
2007-10-26,-11.287524765999999,-12.263344882,-8.182088221,-11.548196014,0.9889783400000001,3.3661077939999995
2007-10-27,-12.087256606,-12.743379011000002,-16.838552587,-5.171891716,-3.0537750910000003,-11.666660878000002
2007-10-28,-5.578873479,-5.695524246000001,-9.845617364999999,-0.8785456070000002,-1.9040499699999998,-8.967071757
2007-10-29,-10.268528257,-11.934769108,-8.924193606999998,-4.7444092730000005,-1.6654878089999996,-4.179784339999999
2007-10-30,-7.045355426,-6.805912146,-9.664062013,-2.886884816,-1.526262009,-6.777177200000001
2007-10-31,0.393290162,-0.048588414,-0.5805513370000002,0.3877738190000004,0.22432451600000003,-0.9683251550000005
2007-11-01,-3.586093219,-2.164383661,-8.795044647,-0.34051901900000026,-2.777962168,-8.454525632
2007-11-02,-0.018006064999999988,-0.08770366799999996,0.18291051400000047,0.3994596440000002,0.25445942099999996,-0.21654913000000064
2007-11-03,0.16249301300000019,-0.06057497199999995,2.188537365,0.7438385040000002,0.14754308900000002,1.44469886
2007-11-04,-1.373215053,-1.331513736,-2.9920204810000004,-1.833808747,-0.6154680170000002,-1.158211734
2007-11-05,-0.953408982,-0.707071644,-6.413278597000001,-1.2709320699999997,-1.4067619020000002,-5.142346527000001
2007-11-06,-1.4792821859999998,-1.587297166,-4.110439814,-1.8063420089999997,-1.198456525,-2.3040978049999996
2007-11-07,-1.139755065,-0.799143589,-0.9788868860000002,0.14805754399999937,-0.833062352,-1.12694443
2007-11-08,0.11500500299999994,-0.02168342499999998,-0.044282121999999924,1.5823287490000002,-0.0377698540000001,-1.626610872
2007-11-09,-1.2620002590000001,-0.2994017900000001,-6.728271699,0.9163028739999999,-2.014321727,-7.644574572999999
2007-11-10,0.6749700949999999,0.730146196,-0.2340443940000001,2.521214736,-0.270814409,-2.7552591300000002
2007-11-11,0.11021175900000002,0.526049042,-2.311598874,2.2225017990000002,-0.6873840309999999,-4.534100671999999
2007-11-12,0.17081215799999994,0.43140030799999995,0.08036209900000002,2.082135337,-0.32857575799999994,-2.001773237
2007-11-13,0.46311145099999995,0.2576411609999999,0.564894698,2.3375121789999995,0.046956595000000045,-1.7726174810000006
2007-11-14,1.054687616,1.216509602,-0.2589167999999997,2.2604508580000005,0.32525358000000004,-2.5193676579999993
2007-11-15,0.706989131,0.863951589,0.6076160609999999,1.130456715,-0.05976852999999993,-0.5228406530000003
2007-11-16,0.01797885900000007,5.119380000000451e-4,0.053091142000000036,-0.16688111900000013,-0.0022857889999999825,0.2199722610000001
2007-11-17,-0.25116884100000014,-0.22634745199999995,-1.168076081,0.014361506999999829,-0.18889949900000003,-1.182437588
2007-11-18,0.48976001100000005,0.26882410999999995,1.334568988,0.38548217900000004,0.20537511100000005,0.9490868080000001
2007-11-19,1.18230225,1.637380273,1.718593163,0.18109920499999999,0.7070790119999999,1.5374939589999999
2007-11-20,0.321209437,0.47167866700000005,-0.44569244899999994,0.606883724,-0.207194769,-1.0525761729999998
2007-11-21,-0.04558753500000004,-0.021372981999999985,-1.8537238590000003,0.9894097439999999,-0.6994545440000001,-2.843133603
2007-11-22,0.39897351999999997,0.520065389,-0.45095692099999996,0.413317658,-0.17622088800000002,-0.8642745789999999
2007-11-23,0.7664556659999999,0.698568465,1.102110677,0.9946311750000001,0.06463525000000003,0.1074795019999999
2007-11-24,0.7953866930000001,0.558548817,1.092602147,0.7008416560000001,0.28916181399999996,0.3917604909999999
2007-11-25,0.336225756,0.36019852500000005,-0.3609993279999999,0.47890119499999995,-0.108515158,-0.8399005230000003
2007-11-26,-0.6959063879999999,-0.956064174,-2.954118494,0.9386780659999999,-1.130530992,-3.89279656
2007-11-27,0.578568479,0.5022259219999999,1.124920893,0.397950696,0.09681225400000004,0.726970197
2007-11-28,-0.531226995,-0.7779426,-0.34096052499999996,0.03678322700000003,-0.17086498500000002,-0.377743752
2007-11-29,-0.666568155,-0.803716624,-1.053475981,0.231735103,-0.357715676,-1.285211084
2007-11-30,0.21448784800000004,0.23977909000000003,-0.1916455749999999,0.373270134,-0.11995952700000001,-0.5649157089999999
2007-12-01,0.078850627,0.34892580399999995,-1.1582289890000002,0.7171796269999999,-0.557417074,-1.8754086159999999
2007-12-02,-0.044082204,0.10113682100000002,-1.231843888,0.9252271169999999,-0.603921985,-2.1570710049999997
2007-12-03,0.26613309399999996,0.15587665899999997,0.075302761,0.7613765370000001,-0.26612055199999995,-0.6860737769999999
2007-12-04,0.29104966499999996,0.399096525,-0.761559538,1.001997007,-0.389525616,-1.763556545
2007-12-05,1.344612052,1.456697884,1.6084286370000003,0.78994014,0.215586277,0.8184884969999997
2007-12-06,1.407808876,1.246181645,2.307145451,0.809345986,0.480517113,1.4977994650000002
2007-12-07,2.6726694539999998,2.7303319509999997,3.351286465,1.906186106,0.36782780400000004,1.44510036
2007-12-08,2.257455961,2.37404601,3.785462359,0.928927067,0.826453464,2.856535293
2007-12-09,3.267177926,3.236412578,5.008233165,1.2121441290000001,0.878955753,3.796089036
2007-12-10,6.563603091,6.299873863999999,8.383468475,3.520486585,1.12648845,4.862981889
2007-12-11,9.303944851,9.788623660999999,12.637287773,4.778251636999999,2.222871652,7.859036139
2007-12-12,1.221248388,0.03052673699999997,3.356606767,0.129199203,1.351415968,3.2274075630000003
2007-12-13,NA,NA,NA,NA,NA,NA
2007-12-20,NA,NA,NA,NA,NA,NA
2007-12-21,3.475167306,3.348031906,2.6501145530000003,4.309631492,-0.47574792699999996,-1.659516939
2007-12-22,3.25577774,3.4921309890000005,2.3712238700000006,4.303734292,-0.3566704559999999,-1.9325104220000004
2007-12-23,-0.2579950980000003,0.0313863440000004,-1.818535025,2.4195844220000002,-1.037668654,-4.238119446000001
2007-12-24,-4.2633983550000005,-4.978216311,-6.588591485,-0.6046842049999999,-1.6268862739999999,-5.983907282999999
2007-12-25,2.8376344479999998,4.001872518000001,0.39456564299999997,4.369410014,-1.639438473,-3.974844371
2007-12-26,NA,NA,NA,NA,NA,NA
2007-12-27,NA,NA,NA,NA,NA,NA
2007-12-28,-1.4397516430000001,-1.4048600689999997,-1.5163408470000004,-2.006297432,-0.038535716,0.48995658399999975
2007-12-29,-1.9998261289999997,-2.2007824100000004,-2.1995662630000004,-1.3713752399999999,-0.33685146000000005,-0.8281910239999999
2007-12-30,-2.6967036319999997,-2.737474519,-2.443382326,-3.1262484230000003,0.265135917,0.682866097
2007-12-31,-1.4039245410000003,-1.1439436369999996,-1.9205989910000003,-0.9676618279999998,-0.47371085799999996,-0.9529371630000001
2008-06-08,66.63785863000001,66.10202587,88.82729099999999,27.056202400000004,15.399288423999998,61.77108866
2008-06-09,109.68083450000002,110.48578130000001,134.91192400000003,94.84217044999998,9.689609079999997,40.069753520000006
2008-06-10,129.1877252,129.9015718,174.95482369999996,112.20162324000002,6.49826307,62.75320045
2008-06-11,157.7610446,156.33281589999999,197.9438867,152.88424024,9.458286499999998,45.05964648
2008-06-12,172.1114258,172.62685240000002,207.45926760000003,119.64333539999998,26.604876404,87.81593229
2008-06-13,167.59307330000001,164.3663871,190.7664734,155.48504257,10.602319099999999,35.28143081999999
2008-06-14,184.9777628,188.0427637,187.68123240000003,191.04838647999998,1.5409841400000008,-3.367154120000002
2008-06-15,160.89050759999998,162.1346691,139.0182592,204.31708745999998,-14.726216883,-65.29882825
2008-06-16,96.28537289999997,102.13042759999999,60.09610749999996,128.2208812,-21.93463382,-68.12477367
2008-06-17,67.2422685,66.95749190000001,21.584009900000012,77.87484729999997,-6.904036959999999,-56.29083742
2008-06-18,1.9637407000000167,-0.3091055999999526,-24.789088800000002,28.62028600000002,-8.891399049999999,-53.40937472
2008-06-19,3.3797308000000044,0.5395220999999992,-40.81063210000002,61.681825300000014,-26.951048334,-102.49245751
2008-06-20,24.821766500000024,25.720216300000004,6.0037640000000465,27.67198670000002,-10.82229435,-21.66822273999999
2008-06-21,3.346874600000035,-1.1016448999999966,24.392917399999988,-269.27055654,19.168123890000004,293.66347401999997
2008-06-22,6.431421300000011,9.462005299999987,15.593086700000015,-36.1163401,7.8095297630000005,51.70942676
2008-06-23,12.028264700000022,12.613108399999987,8.705857400000014,-6.382175200000006,1.3677829700000004,15.088032570000003
2008-06-24,14.822633600000017,12.401207899999974,30.209947400000033,4.628659500000026,6.59528186,25.581287860000003
2008-06-25,15.277056099999982,15.474918099999968,8.363468699999999,8.911914599999989,2.5173102299999996,-0.5484460099999993
2008-06-26,18.073616000000015,18.839481999999975,16.76325750000001,17.67147239999997,-1.3948245200000002,-0.9082149000000044
2008-06-27,33.2273318,28.72803779999998,54.63944169999996,45.6582497,1.794835410000001,8.981191960000004
2008-06-28,27.179268899999954,31.08649250000002,-5.025268600000004,296.66231084,-24.678904649000003,-301.68757948
2008-06-29,7.713504300000011,3.519652400000041,10.70019339999999,43.4390952,-2.2750455800000005,-32.738901829999996
2008-06-30,26.284638400000006,24.323204099999998,35.9464514,35.83839610000001,1.3304822699999992,0.1080552499999996
2008-07-01,36.36185259999996,39.23415399999999,17.936326699999995,49.83351970000001,-7.0278041600000005,-31.897192990000008
2008-07-02,64.8525196,63.412507600000026,80.26644420000002,57.00684329999996,2.790482410000001,23.259600940000006
2008-07-03,77.2103409,80.95242890000003,88.2024083,60.47681150000005,6.756727474,27.72559681
2008-07-04,84.7275209,93.13870310000004,68.5251826,77.9034388,4.183796049999998,-9.378256170000007
2008-07-05,82.53012280000002,78.21784659999997,98.40603190000002,89.39191830000004,4.484572209,9.014113619999996
2008-07-06,107.43950639999997,106.61563559999996,113.18593420000002,104.72399250000001,2.3816944500000012,8.461941689999996
2008-07-07,95.72965169999998,93.74650690000004,87.5887854,102.00960170000002,-1.1826499899999998,-14.420816260000002
2008-07-08,108.94574650000004,109.64781000000005,110.27322579999998,101.05385709999996,3.023233619999999,9.219368810000006
2008-07-09,126.48087350000003,126.33754269999997,137.03251219999999,116.89470600000004,4.714840629999998,20.13780618
2008-07-10,120.80871669999999,116.03079029999998,127.05938829999997,128.21278919999997,-1.9428088700000004,-1.1534008699999987
2008-07-11,72.30377779999998,66.87589979999996,75.2810331,80.14554399999997,-5.414953249999998,-4.86451083
2008-07-12,69.31336579999999,70.4277993,63.65978560000002,74.5137009,-4.312844350000001,-10.853915299999997
2008-07-13,34.7367754,39.242261799999994,52.135867099999984,-407.542488038,27.8350824,459.67835513000006
2008-07-14,34.19955620000002,35.683638099999996,27.669189500000016,40.50603269999999,-4.6461912839999995,-12.836843189999996
2008-07-15,-3.6770553000000064,-3.1244676000000027,-5.8370285999999965,-3.825277999999969,-1.53710068,-2.0117506899999995
2008-07-16,-28.663133200000004,-23.53655950000001,-44.31111850000002,-12.169327400000043,-9.901750709999998,-32.14179114
2008-07-17,-1.89301039999998,7.264843999999982,19.56305050000003,-27.177404799999977,10.378706590000002,46.74045527
2008-07-18,23.619403299999988,18.96105220000004,50.770416299999965,12.787286499999993,5.820282659999998,37.98312983
2008-07-19,14.121874000000048,14.199151200000017,41.61099189999993,-6.562458000000049,11.712311150000001,48.17344982
2008-07-20,45.64814730000006,41.37986919999997,15.336698100000035,476.166932238,-33.52542011,-460.83023406000007
2008-07-21,18.83852710000002,20.547191099999964,24.137544299999945,8.268408999999963,4.687245434,15.869135329999999
2008-07-22,30.971783500000015,29.344321399999956,32.15803439999996,38.35460979999999,0.15970015999999987,-6.1965754
2008-07-23,14.231317400000023,12.118820700000015,9.57201329999998,13.785830400000009,-1.7126967749999995,-4.213817050000003
2008-07-24,-58.560064400000044,-62.16510740000001,-79.81065840000002,-44.33170000000001,-7.5934102700000015,-35.47895835999999
2008-07-25,-71.443511,-63.46074809999999,-99.33144239999996,-74.805429,-0.8706983499999978,-24.526013469999995
2008-07-26,-47.90168010000002,-45.9701685,-84.26082169999995,-27.894036400000005,-13.056527876,-56.366785230000005
2008-07-27,-64.66599810000002,-65.39306919999996,-60.369678100000044,-53.52814319999999,3.1176891300000005,-6.841535020000002
2008-07-28,-43.180628600000034,-44.916039599999976,-48.02190869999998,-36.51761099999999,-3.552646472000001,-11.504297720000004
2008-07-29,-39.89360380000005,-40.30562629999997,-41.43715119999996,-59.529130099999975,0.7662032400000012,18.09197888
2008-07-30,-26.198432200000013,-25.65918039999997,-36.305819299999996,-22.770141999999964,0.4270477169999989,-13.535677279999994
2008-07-31,24.79032000000001,23.408383400000048,11.553167900000005,32.2632236,-4.48069265,-20.710055770000004
2008-08-01,56.724673800000005,54.32918559999996,47.85149229999996,55.399846500000024,-5.556551130000001,-7.548354150000009
2008-08-02,37.87377900000001,38.04649180000001,53.12884269999995,29.92666700000001,6.159093986000001,23.20217563
2008-08-03,43.34063609999998,42.03403880000002,47.24085050000002,41.904250599999955,1.5861031500000013,5.336599909999997
2008-08-04,14.447546100000011,14.702930600000002,23.49204880000002,1.7990629999999896,4.668911182,21.692985740000005
2008-08-05,2.8397684000000254,3.3611073000000147,12.238452400000028,20.579372799999987,-2.3455380000000012,-8.340920340000004
2008-08-06,-21.120932600000003,-23.385699000000045,-9.008527999999956,-24.7280073,2.6801524580000002,15.71947925
2008-08-07,-53.836084700000015,-54.849571000000026,-56.13738330000001,-59.078024200000016,-0.9228785100000003,2.9406409400000015
2008-08-08,-84.05576530000002,-85.63674809999998,-84.39898719999997,-68.29389559999998,-1.4634762600000002,-16.10509174
2008-08-09,-81.7184254,-83.10108480000002,-88.24682099999995,-81.18013209999998,-0.8114238300000007,-7.0666888999999955
2008-08-10,-82.21446500000002,-78.32901610000005,-76.8777829,-77.83311179999998,-5.8205845100000015,0.9553290300000015
2008-08-11,-68.8779816,-68.18457490000003,-76.34600310000002,-78.9328764,-1.1655643999999992,2.5868732899999927
2008-08-12,-85.25959,-83.60891050000004,-89.89400490000003,-98.9287951,2.27125356,9.034790129999998
2008-08-13,-64.37918880000001,-61.39994439999998,-72.59167990000003,-71.16044149999999,-2.57849195,-1.4312384199999997
2008-08-14,-23.149351299999978,-23.193282599999975,-15.621929799999975,-24.742263700000024,8.418565659999999,9.120333869999996
2008-08-15,-20.5280803,-18.69200749999999,-26.872363399999983,-21.7020349,-0.6202391800000004,-5.1703283399999975
2008-08-16,-28.11005990000001,-28.327449600000023,-27.721736100000044,-33.14392379999998,-0.1411405099999996,5.422187659999999
2008-08-17,-36.451929500000006,-34.45735389999999,-51.57770879999998,-42.343516799999975,2.6545777299999997,-9.234192039999996
2008-08-18,-11.415467799999988,-13.451966499999969,-1.120792300000005,3.3176941000000397,0.5801598499999994,-4.438486369999993
2008-08-19,-5.3040829999999914,2.491741700000034,15.072205800000006,-57.10726790000001,22.770870849999998,72.17947376000001
2008-08-20,-47.169117400000005,-50.926024600000005,-20.705259000000012,-61.0459793,13.2763902,40.340720319999996
2008-08-21,-75.27909420000003,-77.15335800000003,-44.458260199999984,-92.7661139,6.18510217,48.307853820000005
2008-08-22,-44.84121879999998,-46.66642570000005,-33.35994649999998,-46.86175850000001,3.6082020900000007,13.50181191
2008-08-23,-21.9068173,-15.226807699999995,-1.0427461999999537,-315.31441483000003,23.704409820000002,314.27166868
2008-08-24,6.334417900000005,2.923439300000041,28.410526500000003,-15.854006300000037,12.573051440000002,44.26453277
2008-08-25,1.003024499999981,4.314398799999992,11.791460100000052,-22.2595599,6.607401939999999,34.05102004999999
2008-08-26,-36.47366690000001,-39.32413730000002,-27.343859699999996,-23.102438399999983,-9.815240839999998,-4.241421300000013
2008-08-27,6.206433899999979,8.959336800000017,-7.433130099999971,14.786415999999974,-5.035597750000001,-22.219546109999996
2008-08-28,2.7343649000000028,5.536220500000013,-16.18498310000001,12.074082000000033,-0.35676897999999824,-28.25906519
2008-08-29,-0.5219594999999799,-0.3921973999999864,-3.844865700000014,-1.8406916000000138,-4.179837646999999,-2.004174070000005
2008-08-30,-26.698602499999993,-33.439838399999985,-52.42157960000003,275.60672983,-25.859464613,-328.02830939
2008-08-31,-78.2460537,-68.35390120000005,-60.373133300000006,-114.40716079999999,13.035595270000002,54.03402760999998
2008-09-01,-99.19118830000002,-100.60888699999998,-89.3859425,-102.61308980000001,1.3840559799999994,13.227147280000011
2008-09-02,-28.285073399999987,-31.429923299999984,-28.595686999999998,-2.858461000000034,-0.7176165300000008,-25.737225999999993
2008-09-03,-17.34590609999998,-14.23759080000002,-24.04563840000003,-27.19712720000001,-4.283520619999999,3.1514888100000036
2008-09-04,2.1484612000000425,-1.1790525000000116,14.341521399999976,3.143490999999983,-2.4423401499999997,11.198030369999998
2008-09-05,4.216020599999979,14.786608900000033,51.68870019999997,-147.8432487,41.057029197,199.53194878
2008-09-06,-7.4832179,-3.5044573000000128,36.5062403,-120.32715189999999,36.234891112999996,156.83339219
2008-09-07,23.108685800000046,12.369350600000018,20.51162819999996,77.3250337,-17.65705545,-56.81340557999998
2008-09-08,10.636847500000044,17.856231999999977,9.542025799999976,20.759818499999994,6.104314160000001,-11.217792740000007
2008-09-09,-38.91742110000001,-44.94402120000001,-19.324561300000028,-53.58393479999998,7.19629359,34.25937350000001
2008-09-10,-70.427517,-67.6498742,-42.08135519999996,-88.69624159999998,15.088726500000002,46.61488643
2008-09-11,-94.99751400000002,-94.19152489999999,-111.08780669999999,-100.59787170000001,-7.855260920000001,-10.489934919999996
2008-09-12,-126.8368858,-138.24031490000002,-150.96648679999998,-12.210828099999986,-25.06661133,-138.7556586
2008-09-13,-138.97374860000002,-142.5257256,-171.5110264,-37.78021129999999,-31.857559029999997,-133.73081508
2008-09-14,-134.9069248,-134.62620239999998,-132.37045459999996,-149.15757490000001,4.219355069999999,16.787120179999988
2008-09-15,-149.89421270000003,-161.385394,-35.82825559999998,-241.21257263,55.844916100000006,205.38431713999998
2008-09-16,-158.559325,-150.13865450000003,-152.7786376,-184.70378543,12.772672800000002,31.92514779999999
2008-09-17,-179.21915159,-190.8780847,-134.59140440000002,-183.664051905,20.209843239999998,49.07264749999999
2008-09-18,-209.84549287,-229.453743602,-158.01124950000002,-195.54516731899997,20.770241,37.53391784
2008-09-19,-219.25875963299998,-221.194459242,-240.86543574,-170.1204353,-17.896131058,-70.74500043999998
2008-09-20,-169.07562367999998,-170.06293304,-153.09906451,-167.47619607800002,7.070281070000002,14.377131550000001
2008-09-21,-181.63956892000002,-178.48329415,-199.34778775,-147.882943638,-14.23925795,-51.46484400999999
2008-09-22,-127.36553021,-123.28245600000001,-218.23486898000004,-15.296864649,-64.17757497000001,-202.93800439999998
2008-09-23,-81.3283454,-89.18377525999999,-135.33900566,-16.979432809,-33.39900677,-118.35957282
2008-09-24,-36.958800780000004,-33.500428,-106.69039389,9.521497441,-36.283844619999996,-116.21189131999999
2008-09-25,-3.75769416,16.245659932000002,-66.74229521,12.271182675999999,-26.628351164999998,-79.01347797
2008-09-26,-4.810103712,-3.9332317580000002,-14.85989443,-0.9893140500000008,-2.4331832369999997,-13.870580380000003
2008-09-27,-18.900397791,-18.154512405,-50.17135465999999,-0.5926933349999999,-16.407746881,-49.57866132
2008-09-28,1.8706684399999975,-3.93403524,-16.08148885,-1.6045725299999998,0.9692739400000008,-14.47691632
2008-09-29,-8.469839360000002,-12.568532610000002,-41.599071439999996,-0.818007397,-4.67182959,-40.78106404
2009-08-04,NA,NA,NA,NA,NA,NA
2009-08-05,29.84897669999998,23.963612499999954,27.074684599999955,31.93758150000002,-0.30419619000000075,-4.862896829999997
2009-08-06,-2.1269962999999734,-3.195310300000017,-17.393163100000038,4.535497999999961,-9.66173776,-21.928661099999992
2009-08-07,-14.511463900000024,-10.668473699999993,5.730246300000033,-42.6490958,9.99062525,48.379342050000005
2009-08-08,-24.714090399999975,-25.152611899999954,-9.331966300000033,-44.80989410000001,6.03736964,35.47792785000001
2009-08-09,-21.5790753,-22.523041999999975,-25.000477200000034,-0.2571227000000249,-3.3914776399999997,-24.743354419999996
2009-08-10,-30.54931780000004,-45.427205999999956,-37.98991939999996,-15.73327770000003,-10.90756806,-22.25664167
2009-08-11,-19.022854800000005,-12.850044200000013,3.1095869000000675,-458.898787114,31.7460034,462.00837407000006
2009-08-12,0.2602538000000436,2.55270680000001,-6.556748199999959,-2.94079320000003,-1.9470234200000007,-3.615954930000001
2009-08-13,-33.40394700000002,-34.300837899999976,-28.269555699999955,-18.221738200000004,1.4460303900000007,-10.04781749
2009-08-14,-3.0326596999999538,-9.609260500000005,30.706724800000018,-7.759709100000009,16.3008498,38.46643388999999
2009-08-15,50.67798429999999,38.441376599999955,64.31201010000001,54.7381479,8.19370967,9.573862199999994
2009-08-16,76.97017349999999,78.46948710000004,78.53124670000005,56.60367630000002,3.77670015,21.927570330000002
2009-08-17,94.29659749999996,81.86848120000002,119.2851344,81.2788936,11.996023479999998,38.006240760000004
2009-08-18,91.84096929999998,82.83846869999996,74.5258791,540.599637814,-30.61593316,-466.07375875
2009-08-19,85.00214869999996,85.55667960000005,107.58713670000003,84.15262869999998,7.15657964,23.434507999999994
2009-08-20,118.71794250000005,119.17985230000005,114.41751620000002,112.26421820000002,-2.1361260600000005,2.153298009999993
2009-08-21,94.44628940000001,102.49914729999995,56.89545320000002,67.71865880000001,-11.521669410000001,-10.823205599999994
2009-08-22,61.68133780000005,73.11306110000004,50.143723499999965,61.06014639999995,-8.33418366,-10.916422979999993
2009-08-23,43.19656999999995,41.953339099999994,33.30458850000002,56.69100839999999,-4.963707509000001,-23.386419790000005
2009-08-24,12.201483000000053,22.131139799999914,-13.628008399999999,29.183140900000012,-17.10509082,-42.81114921
2009-08-25,-23.99647719999996,-20.04139799999996,-30.59087640000007,-26.49309009999996,-2.2245683399999994,-4.0977862599999995
2009-08-26,-68.16293459999997,-65.58418790000002,-78.26572850000002,-84.62048699999997,-4.673318719999999,6.35475842000001
2009-08-27,-119.44465820000005,-118.64040710000006,-107.23244700000004,-129.28432370000002,4.286215350000001,22.051876590000006
2009-08-28,-115.73129750000004,-120.54880319999995,-122.34876820000005,-67.6039652,-9.109444450000002,-54.74480292
2009-08-29,-174.93207910000007,-170.61450160000004,-138.68279079999996,-200.15544189999997,19.67570741,61.472651249999984
2009-08-30,-187.60864409999994,-194.72883240000004,-162.25003420000007,-211.6116958,14.028852489,49.36166146000001
2009-08-31,-189.94345470000002,-189.59444239999993,-183.90896580000003,-212.18400960000002,4.234756719999998,28.275043720000006
2009-09-01,-178.55213960000003,-176.96494710000002,-188.05743199999995,-173.823603,-1.4173885899999998,-14.233829059999998
2009-09-02,-152.60204050000004,-156.3379089,-166.51447860000002,-117.394837,-7.238985147,-49.119641560000005
2009-09-03,-98.39047469999997,-90.86021399999998,-93.91014280000002,-93.66836189999998,7.197558159999998,-0.2417809100000028
2009-09-04,-75.56386579999997,-71.8074345,-69.96859919999997,-78.51885390000001,7.18071522,8.550254549999998
2009-09-05,-15.550813699999992,-20.14724709999996,-60.57539109999999,24.482121300000017,-26.497048815,-85.05751254999998
2009-09-06,-14.361483000000021,-6.3998768000000155,-28.649030600000003,8.968599600000005,-12.725413119999999,-37.61763020000001
2009-09-07,-24.19530229999998,-17.368335000000002,-40.57847979999997,-2.510002199999974,-6.345174509999998,-38.068477630000004
2009-09-08,-21.730734100000006,-22.91044899999997,-18.666069400000026,-22.102960600000017,1.0549356299999992,3.43689131
2009-09-09,-22.560317599999962,-20.838994900000046,-23.720179799999983,-34.654691000000014,1.3085522809999999,10.934511139999998
2009-09-10,-52.57725320000003,-63.21074110000001,-64.4214179,-36.660891100000015,-12.057034605999998,-27.76052669
2009-09-11,-87.88776490000004,-94.90316960000001,-94.9981424,-72.14486240000002,-12.096741655999999,-22.85327995
2009-09-12,-98.33893,-99.83634540000003,-106.73066089999998,-89.02394959999998,-3.0192368699999994,-17.70671126
2009-09-13,-88.02927089999997,-88.97736989999999,-93.32480879999997,-81.43781179999999,-3.922645319000001,-11.88699691
2009-09-14,-61.49790780000001,-65.72362930000003,-58.04892030000002,-67.6578734,0.37322282999999956,9.60895317
2009-09-15,-76.1231651,-75.72476450000005,-85.75342409999996,-69.96701349999998,-5.884874468,-15.786410620000005
2009-09-16,-90.4477143,-90.19190199999997,-73.88603560000001,-84.2749737,1.1102917259999998,10.38893805
2009-09-17,-73.84784539999998,-72.11470779999999,-84.93871809999999,-73.21044979999999,-3.012805623,-11.728268330000002
2009-09-18,-71.82630789999999,-66.6720618,-68.55706020000002,-115.00003519999999,9.546125845999999,46.442975
2009-09-19,-101.26336309999999,-98.1078458,-87.78133930000001,-145.64144810000005,11.458947745,57.86010876
2009-09-20,-100.75712770000001,-101.19286179999997,-107.5778885,-101.34064479999998,0.47677537000000036,-6.237243739999997
2009-09-21,-103.2814242,-105.2915688,-98.81917289999998,-95.27131750000001,3.62550875,-3.5478553700000006
2009-09-22,-89.70899699999998,-90.15082569999998,-98.83068170000001,-82.1733587,-4.245541278,-16.657323019999996
2009-09-23,-66.32025010000001,-67.95666070000001,-77.89213190000001,-65.1710172,0.4943235399999999,-12.721114649999997
2009-09-24,-65.12188070000002,-62.69439780000002,-43.082637799999986,-109.09271019999998,9.308815819,66.01007247
2009-09-25,-73.09983890000001,-69.2909353,-52.0123614,-94.62013798999999,14.671540189999998,42.60777662000001
2009-09-26,-33.355890999999986,-30.704105,-39.21813550000002,-45.34593670999999,-1.6012355500000002,6.127801219999995
2009-09-27,-60.22148520000002,-60.548897400000016,-19.484265499999992,-114.17346013000001,12.639536859000001,94.68919460000001
2009-09-28,-54.3811307,-52.009209999999996,-40.63403840000001,-123.61099707,1.4278853100000006,82.97695864
2009-09-29,-65.4783277,-65.21388189999999,-39.687783499999995,-159.590498907,15.035313686000002,119.90271539999999
2009-09-30,-72.6287023,-70.7834671,-70.35495549999999,-81.00262255,1.390768790000001,10.647667120000001
2009-10-01,-100.9563201,-103.08692287,-113.78165492000001,-90.82157569,-4.214793669999999,-22.960079300000004
2009-10-02,-96.62567395999999,-101.01720239999999,-119.98931316,-58.200711717999994,-18.33979358,-61.78860146000001
2009-10-03,-135.179659543,-140.727367397,-114.54339501999999,-74.236336652,-9.565616834,-40.30705833
2009-10-04,-96.889577078,-97.753669038,-122.92416487000001,-36.235280746,-11.762110947000002,-86.68888409
2009-10-05,-103.146319912,-105.758895995,-101.33049835,-23.509513313,-5.395759020000002,-77.82098507
2009-10-06,-101.43204521700001,-104.924175101,-101.1685181,-5.133487856,-11.351501554000002,-96.03503024
2009-10-07,-96.577522217,-101.01820180099999,-56.09428222,-78.776221267,-0.03334636000000124,22.681938999999993
2009-10-08,-63.356260002999996,-66.947570019,-53.45788336,-24.202922026000003,-2.2991207130000006,-29.254961329999993
2009-10-09,-45.333863735,-47.946204546000004,-65.10671655899999,-7.049551057,-12.466686539000001,-58.057165493999996
2009-10-10,-2.8075143479999998,-3.019970893,-37.909575951,0.8075564080000004,-3.2093095460000005,-38.71713236
2009-10-11,-9.345623931,-9.299641686,-32.029175869,-0.9860906630000001,-5.544345695,-31.04308521
2009-10-12,-6.525508706,-4.191569857,-40.455460411,-0.003879607999999646,-7.7813424609999995,-40.451580799
