date,light_Coffin.sum,light_Coffin.max,light_Coffin.median,light_Coffin.obs,light_Fichter.sum,light_Fichter.max,light_Fichter.median,light_Fichter.obs,light_Newbury.sum,light_Newbury.max,light_Newbury.median,light_Newbury.obs,light_Midge.sum,light_Midge.max,light_Midge.median,light_Midge.obs
2012-07-16,897520.8,49600.3,2195.85,144,781022,63378.2,1377.8,144,798879.7,66133.8,1593.05,144,584967.3,24800.2,2497.25,144
2012-07-17,1006796.1,74400.5,1297.1,144,949295.3,93689.5,1060.25,144,419159.2,24800.2,963.35,144,309840.8,13777.9,1140.95,144
2012-07-18,767545.7,68889.3,1130.2,144,721917.6,49600.3,877.25,144,353972.6,21355.7,586.65,144,329086.2,18600.1,1264.8,144
2012-07-19,1372146.8,93689.5,1420.85,144,1009820.6,55111.5,1038.75,144,1080120,66133.8,1636.1,144,640229.3,52355.9,1894.5,144
2012-07-20,1182776.3,57867,1280.9,144,1017151.2,68889.3,1200.2,144,1080378.3,93689.5,1092.5,144,519145.1,21355.7,1808.3,144
2012-07-21,1549386.2,88178.4,1307.85,144,899791.6,104711.8,699.65,144,860761.9,35822.5,893.4,144,655804.9,55111.5,1114.05,144
2012-07-22,1085039.7,55111.5,1318.6,144,545043.7,37200.2,845,144,556022.9,24800.2,866.5,144,730570.9,126756.4,1420.85,144
2012-07-23,921158,52355.9,1017.2,144,802561,110223,818.05,144,553795.1,34444.7,586.65,144,437845.6,22044.6,1065.6,144
2012-07-24,829416.5,37200.2,1765.25,144,573169.6,46844.8,818.05,144,393271.9,31689.1,344.45,144,355738,26178,1420.85,144
2012-07-25,1256638.2,71644.9,1722.2,144,1079001.3,74400.5,640.45,144,229982.6,12400.1,457.5,144,344877.5,37200.2,1092.55,144
2012-07-26,209822,8611.2,441.3,144,246990.2,26178,608.15,144,124785.9,8611.2,409,144,198379.8,8611.2,355.2,143
2012-07-27,294878.7,19977.9,748.05,144,304028.1,14466.8,753.5,144,184559,5511.1,258.35,144,254309.4,8266.7,818.05,144
2012-07-28,534204.8,46844.8,532.85,144,357147.9,20666.8,818.05,144,222060,12400.1,301.4,144,421440.9,19977.9,764.25,144
2012-07-29,450159.6,37200.2,1011.85,144,371108.7,20666.8,995.65,144,129996.5,5338.9,392.9,144,287441.1,9300.1,807.3,144
2012-07-30,748256.1,42711.4,1017.2,144,947368.5,115734.1,904.15,144,217528.6,7233.4,516.7,144,607334.7,28933.5,1001.05,144
2012-07-31,1229782.3,74400.5,1420.85,144,1051175.6,66133.8,764.2,144,404272.3,17222.3,785.75,144,643985.9,60622.6,1361.65,144
2012-08-01,661359.3,88178.4,947.2,144,701121.3,60622.6,1017.2,144,181469.5,5511.1,640.45,144,292693.2,11022.3,1302.45,144
2012-08-02,1121722.8,99200.7,1205.55,144,976194.6,99200.7,1550,144,971103,93689.5,898.8,144,476821.2,28933.5,726.55,144
2012-08-03,882828.3,46844.8,963.35,144,716546.4,46844.8,1097.95,144,986280.4,104711.8,1087.15,144,378643.6,49600.3,914.95,144
2012-08-04,1130538.6,82667.2,1334.7,144,813281.4,85422.8,1291.65,144,840891.3,49600.3,1765.25,144,423465.4,24800.2,1049.5,144
2012-08-05,956119.7,74400.5,904.15,144,825272.7,57867,968.75,144,851214,71644.9,1463.9,144,254363.2,17222.3,909.55,144
2012-08-06,920135.2,66133.8,1210.95,144,720431.5,77156.1,1167.9,144,916755.8,82667.2,742.7,144,415671.8,28933.5,893.4,144
2012-08-07,1240342,88178.4,866.5,144,978347.1,79911.6,559.7,144,1083780.2,104711.8,688.9,144,428437.7,24800.2,608.15,144
2012-08-08,1476148,115734.1,801.9,144,851235.4,85422.8,592.05,144,1046666.3,63378.2,559.75,144,537508.9,30311.3,861.15,144
2012-08-09,878952.4,44089.2,1173.3,144,626989.7,38578,941.85,144,245773.4,14466.8,608.15,144,413540.5,24800.2,1399.3,140
2012-08-10,278776,24800.2,495.15,144,240563.4,10677.8,624.3,144,33734.2,1550,69.95,144,256698.8,10677.8,581.25,144
2012-08-11,674405.4,49600.3,425.2,144,449556.5,33066.9,398.25,144,109996.5,3961.1,96.9,144,339817.6,17222.3,570.5,144
2012-08-12,699646.6,74400.5,678.15,144,598939,57867,656.6,144,156529.5,18600.1,150.7,144,297030.9,16533.4,807.3,144
2012-08-13,1056020.2,66133.8,882.65,144,898554.5,74400.5,640.45,144,272274.1,71644.9,220.65,144,297569.9,16533.4,828.85,144
2012-08-14,1033113.8,93689.5,753.5,144,649820.2,79911.6,699.65,144,148047.2,7577.8,199.1,144,374284.3,12400.1,1027.95,144
2012-08-15,889910.1,55111.5,349.8,144,454228.1,27555.7,473.6,144,199650.2,23422.4,123.75,144,346341.5,14466.8,414.4,144
2012-08-16,947906.6,57867,548.95,144,770968.6,44089.2,775,144,242221.6,17222.3,177.65,144,300056.2,31689.1,581.25,144
2012-08-17,910588,88178.4,758.85,144,661541.6,46844.8,683.5,144,164591.4,10677.8,242.2,144,300691.1,11022.3,823.45,144
2012-08-18,1317132.1,110223,678.1,144,890458.7,77156.1,1232.5,144,225558.7,24800.2,150.7,144,221640.6,38578,462.85,144
2012-08-19,1043146.3,60622.6,748.1,144,789460.9,46844.8,602.75,144,194612.7,13777.9,215.3,144,252328.3,12400.1,532.85,144
2012-08-20,1208039.5,79911.6,974.15,144,821376.2,63378.2,608.15,144,305965.7,20666.8,252.95,144,205429.9,12400.1,645.8,144
2012-08-21,1139806.9,85422.8,737.35,144,866347.9,68889.3,651.2,144,282694.1,30311.3,236.8,144,194967.2,16533.4,462.85,144
2012-08-22,1310254.3,159823.3,818.05,144,910415.9,82667.2,758.85,144,391065.9,39955.8,322.9,144,180091.8,9644.5,635.1,144
2012-08-23,1297293.8,77156.1,968.8,143,896551.4,60622.6,807.3,144,186646.4,11022.3,252.95,144,216506,6200,753.5,141
2012-08-24,1299414.7,85422.8,1259.4,144,906487,60622.6,861.1,144,175528.1,8611.2,349.85,144,312822,9644.5,871.9,144
2012-08-25,842602.6,49600.3,941.85,144,1023899.9,63378.2,931.1,144,211393.3,6544.5,366,144,230661.1,7233.4,581.25,144
2012-08-26,1104156.4,82667.2,1006.45,144,895905.7,79911.6,758.85,144,249939.2,11711.2,322.9,144,338935.8,30311.3,678.1,144
2012-08-27,1267154.6,115734.1,823.4,144,1219901,143289.8,608.15,144,198605.8,7577.8,279.85,144,289022.7,10333.4,678.1,144
2012-08-28,1022845.2,52355.9,371.4,144,651165.8,57867,226.05,144,163267.6,10677.8,75.35,144,213180.4,9300.1,226.05,144
2012-08-29,1549483.1,74400.5,721.15,144,1177587.7,82667.2,548.95,144,181082.4,8266.7,193.8,144,184160.4,16533.4,522.05,144
2012-08-30,1412543.4,60622.6,920.35,144,715824.6,37200.2,532.8,144,623481,49600.3,452.1,144,225504.4,10677.8,662,144
2012-08-31,911158.2,49600.3,1017.15,144,642909.3,52355.9,640.45,144,663910.1,41333.6,721.2,144,234826.1,9644.5,613.55,144
2012-09-01,1397894.1,74400.5,1011.8,144,739903.7,63378.2,597.4,144,742831.8,31689.1,688.9,144,229358.3,20666.8,645.85,144
2012-09-02,904667.9,60622.6,425.2,144,729000.1,110223,624.35,144,374639.1,22044.6,435.95,144,150588,7233.4,322.9,144
2012-09-03,1443306.8,93689.5,748.1,144,881212.4,115734.1,489.75,144,568293.8,42711.4,516.7,144,123645.2,8266.7,403.65,144
2012-09-04,163106.6,7233.4,123.8,144,119038.8,4477.8,64.6,144,181620.5,11711.2,80.75,144,78264.4,3272.2,48.45,144
2012-09-05,476649.2,39955.8,392.9,144,298710.6,35822.5,484.4,144,311508.7,14466.8,425.2,144,187109.9,5511.1,156.1,144
2012-09-06,706740.2,44089.2,333.65,144,750194.3,41333.6,220.65,144,195494.7,10677.8,188.35,144,233889.9,7233.4,134.55,144
2012-09-07,806026.8,60622.6,333.7,144,770225.8,60622.6,387.5,144,130750,4305.6,172.25,144,237334.5,7233.4,586.65,144
2012-09-08,636935.9,44089.2,53.8,144,619476.8,44089.2,220.65,144,113484.5,5511.1,26.9,144,178476.8,7577.8,102.25,144
2012-09-09,1356830,143289.8,489.8,144,1002060.2,71644.9,554.35,144,159812.5,6200,220.65,144,129500.9,5338.9,457.45,144
2012-09-10,478360.9,17911.2,371.35,144,383035.2,20666.8,296,144,118016.2,5338.9,0,144,271810.8,7233.4,263.75,144
2012-09-11,1098053.1,74400.5,382.1,144,890308.6,74400.5,312.2,144,NA,NA,NA,0,89405.4,5166.7,322.9,144
2012-09-12,1340543.3,104711.8,365.95,144,1257972.9,143289.8,344.45,144,NA,NA,NA,0,106434.2,3616.7,322.95,144
2012-09-13,917164.3,63378.2,296,144,1160904,126756.4,306.75,144,NA,NA,NA,81,99200.6,4133.4,301.35,144
2012-09-14,986570.7,66133.8,349.8,144,853560.5,44089.2,274.45,144,623825,42711.4,285.2,144,137326.8,3616.7,269.1,144
2012-09-15,848372.1,71644.9,209.9,144,565807.5,52355.9,177.6,144,474949.4,30311.3,172.25,144,181092.7,5338.9,161.45,144
2012-09-16,1007410,79911.6,290.65,144,1189890.9,93689.5,279.85,144,590855.1,34444.7,231.45,144,88167.5,4822.3,204.5,144
2012-09-17,1129192.8,55111.5,193.75,144,1138740.9,99200.7,129.15,144,584644.7,34444.7,150.7,144,95045.8,2927.8,145.3,144
2012-09-18,98296.7,5511.1,43.05,144,117133,5338.9,32.3,144,58405.4,2755.6,21.55,144,77242.5,3444.5,21.55,144
2012-09-19,1025181.5,77156.1,80.75,144,975526.8,52355.9,75.35,144,415854.9,34444.7,48.45,144,77737.6,4477.8,26.9,144
2012-09-20,NA,NA,NA,61,1405945,115734.1,177.6,144,NA,NA,NA,64,95023.9,4650,118.4,143
2012-09-21,NA,NA,NA,0,1188739.2,66133.8,145.35,144,NA,NA,NA,0,165452.7,13089,102.25,144
2012-09-22,NA,NA,NA,0,1098246.6,115734.1,145.3,144,NA,NA,NA,0,255579.5,15844.5,96.9,144
2012-09-23,NA,NA,NA,0,962513.5,66133.8,134.55,144,NA,NA,NA,0,241822.8,37200.2,118.4,144
2012-09-24,NA,NA,NA,0,931114.9,148801,118.4,144,NA,NA,NA,0,211135.4,12400.1,102.25,144
2012-09-25,NA,NA,NA,0,942589.2,52355.9,91.45,144,NA,NA,NA,0,172029.5,13089,75.35,144
2012-09-26,NA,NA,NA,0,515959.9,57867,5.4,144,NA,NA,NA,0,202749.5,10333.4,0,144
2013-05-24,NA,NA,NA,0,194838.6,7233.4,548.95,144,307558.6,13089,678.1,144,234094.4,8266.7,597.4,144
2013-05-25,NA,NA,NA,0,139415,5338.9,360.6,144,178584.3,6200,452.1,144,178401.9,6544.5,484.4,144
2013-05-26,NA,NA,NA,0,324446.5,11022.3,1060.25,144,531760.9,27555.7,1463.9,144,301638.3,13089,780.4,144
2013-05-27,NA,NA,NA,0,1004719,74400.5,565.1,144,970263.4,42711.4,672.75,144,335587.7,22044.6,688.9,144
2013-05-28,NA,NA,NA,0,766028.2,66133.8,597.4,144,838673.7,27555.7,1765.3,144,360430.8,12400.1,1114.05,144
2013-05-29,NA,NA,NA,0,176453.8,7233.4,360.55,144,130416.3,4477.8,269.1,144,111794.7,4305.6,290.65,144
2013-05-30,NA,NA,NA,71,NA,NA,NA,0,258019.1,35822.5,196,142,473237.5,33066.9,1189.4,142
2013-05-31,106743,7680,130,144,NA,NA,NA,0,73229,3840,94.5,144,563578.9,28933.5,1167.85,144
2013-06-01,121915,10752,144,144,NA,NA,NA,0,71272,3584,122.5,144,591867.3,33066.9,1506.95,144
2013-06-02,116519,8704,78,144,NA,NA,NA,0,67351,5120,66.5,144,569897.7,41333.6,672.75,144
2013-06-03,75938,5888,75,144,NA,NA,NA,0,58320,3584,54.5,144,289872.7,23422.4,726.55,144
2013-06-04,77890,4352,74.5,144,NA,NA,NA,0,57757,2816,62.5,144,508026.6,42711.4,694.3,144
2013-06-05,139261,8192,204,144,NA,NA,NA,0,63498,3712,140,144,582319.6,44089.2,1033.35,144
2013-06-06,94050,4608,132,144,NA,NA,NA,0,38094,2304,104.5,144,655051.4,30311.3,1081.75,142
2013-06-07,17906,496,49.5,144,NA,NA,NA,0,9107,248,21.5,144,204752.2,6544.5,575.9,144
2013-06-08,NA,NA,NA,55,NA,NA,NA,0,27702,992,57,144,416295.6,30311.3,758.85,144
2013-06-09,NA,NA,NA,0,NA,NA,NA,0,36122,1728,79,144,610176.6,39955.8,1124.85,144
2013-06-10,NA,NA,NA,0,NA,NA,NA,0,22604,512,49,144,411161.2,11022.3,914.9,144
2013-06-11,NA,NA,NA,0,NA,NA,NA,0,12031,416,18,144,228088.4,8266.7,419.8,144
2013-06-12,NA,NA,NA,0,NA,NA,NA,0,14266,432,70.5,144,232275.7,7233.4,1108.7,144
2013-06-13,NA,NA,NA,79,NA,NA,NA,0,103943.4,5338.9,176,142,282694.4,11022.3,958,142
2013-06-14,1107848.7,115734.1,1323.95,144,423519.1,24800.2,1065.65,144,1007840,88178.4,796.55,144,358267.7,20666.8,882.65,144
2013-06-15,1281115.2,60622.6,1636.1,144,599778.7,85422.8,398.3,144,1121938.6,52355.9,705.05,144,457446.7,34444.7,1060.25,144
2013-06-16,502730.7,27555.7,780.4,144,144323.4,5338.9,312.2,144,406522.4,38578,769.65,144,301185.7,19289,500.5,144
2013-06-17,865960.6,55111.5,984.9,144,267463,39955.8,392.9,144,265331,14466.8,441.3,144,432743.6,52355.9,742.7,144
2013-06-18,189919.1,6200,818.05,144,85422.2,4650,392.9,144,190328.6,6544.5,818.1,144,143698.7,4477.8,667.35,144
2013-06-19,963364.1,44089.2,1044.1,144,552675.6,41333.6,398.3,144,1244679.7,66133.8,678.15,144,418352.1,37200.2,963.4,144
2013-06-20,1031994.1,99200.7,796.5,144,524151.1,44089.2,382.1,144,981791.7,60622.6,613.55,144,386684.8,34444.7,721.2,144
2013-06-21,906185.4,46844.8,1237.85,144,504808.2,49600.3,473.6,144,1122013.2,57867,801.9,144,350894.5,21355.7,1060.25,144
2013-06-22,673931.6,28933.5,1679.15,144,311756.4,34444.7,586.6,144,692423.9,26178,1550,144,317687.3,13777.9,1210.95,144
2013-06-23,358138.5,28933.5,871.9,144,282177.2,23422.4,452.1,144,416715.6,30311.3,581.3,144,215182.3,12400.1,511.3,144
2013-06-24,863937.2,46844.8,1291.7,144,215645,24800.2,468.25,144,875142.4,55111.5,1275.5,144,288937,17911.2,818.1,144
2013-06-25,747621.6,52355.9,979.55,144,259012.9,27555.7,252.95,144,915581.9,60622.6,705.05,144,311971.9,27555.7,608.2,144
2013-06-26,247786.5,14466.8,484.35,144,162923.2,23422.4,285.25,144,229111,16533.4,425.2,144,174193,9644.5,441.3,144
2013-06-27,746404.9,49600.3,710.4,141,210639.8,17911.2,398.3,142,206345,7577.8,441.35,142,311659.7,12400.1,409.05,142
2013-06-28,546400.1,39955.8,387.5,144,206538.9,24800.2,183,144,170855.9,7233.4,252.95,144,219444.6,12400.1,220.65,144
2013-06-29,1050346.6,71644.9,1679.15,144,419439,30311.3,425.15,144,518672.3,30311.3,452.1,144,321788.8,18600.1,1119.5,144
2013-06-30,883441.3,68889.3,522.05,144,210629.2,24800.2,177.6,144,511535.6,28933.5,586.6,144,404218.9,18600.1,382.1,144
2013-07-01,431634.3,26178,1420.85,144,127606.7,4650,279.85,144,213449.4,8611.2,516.7,144,257096.9,6544.5,958,144
2013-07-02,465939.4,35822.5,705.05,144,123473.2,10333.4,263.7,144,274535,20666.8,419.8,144,237463.2,13089,355.2,144
2013-07-03,965419.6,82667.2,1038.75,144,269949.3,24800.2,570.5,144,429202.2,24800.2,382.1,144,319786.5,16533.4,640.45,144
2013-07-04,906777.8,42711.4,1076.4,144,289755.2,35822.5,263.7,144,548423.7,27555.7,726.55,144,264502.6,22044.6,731.95,144
2013-07-05,987733,55111.5,839.6,144,538930.2,55111.5,226,144,750969.1,52355.9,592,144,208896.1,14466.8,500.5,144
2013-07-06,592878.9,34444.7,1076.4,144,285847.4,28933.5,452.1,144,607863,31689.1,683.55,144,215709.6,9300.1,575.9,144
2013-07-07,712154.3,38578,1463.9,144,248044.5,18600.1,344.4,144,554774.7,31689.1,1205.55,144,198842.4,9300.1,688.9,144
2013-07-08,646332.6,34444.7,1001.05,144,287709.9,34444.7,349.8,144,529867,44089.2,479,144,169446.1,15844.5,538.2,144
2013-07-09,700282,35822.5,909.55,144,268883.2,55111.5,290.65,144,390301.2,34444.7,479,144,211791.9,8611.2,446.7,144
2013-07-10,311088.8,37200.2,452.1,144,125788.1,7577.8,172.2,144,107715.2,5338.9,247.6,144,135045.4,5511.1,279.85,144
2013-07-11,679560.8,88178.4,807.3,142,443420.7,38578,339.05,142,473409.9,30311.3,565.1,142,291627.6,14466.8,462.85,142
2013-07-12,436887.5,26178,1550,144,802388.7,79911.6,731.95,144,898155.9,33066.9,1345.5,144,460192,44089.2,1221.75,144
2013-07-13,360538.3,16533.4,1420.85,144,283027.6,18600.1,861.1,144,464023.3,42711.4,1550,144,296202.5,10333.4,1248.6,144
2013-07-14,383068,15155.7,1119.45,144,402432.1,46844.8,592,144,596054.5,37200.2,1108.7,144,523171.6,33066.9,672.75,144
2013-07-15,377040.1,12400.1,914.95,144,747599.9,60622.6,457.45,144,958261.5,57867,710.4,144,285104.7,17222.3,624.3,144
2013-07-16,392238.3,18600.1,990.3,144,625935,93689.5,554.35,144,866294.4,44089.2,909.55,144,319258.7,24800.2,543.55,144
2013-07-17,379504.3,11022.3,1275.5,144,1086406.6,154312.1,565.1,144,989530.5,60622.6,974.1,144,347363.9,22044.6,828.85,144
2013-07-18,1222236.7,132267.5,694.3,144,584063.4,41333.6,403.65,144,875443.3,41333.6,963.35,144,302219.6,24800.2,296,144
2013-07-19,1055115.8,49600.3,1200.2,144,712261.8,79911.6,974.15,144,704781,30311.3,543.6,144,227819.3,16533.4,597.4,144
2013-07-20,836457.1,46844.8,1194.8,144,514054.7,99200.7,602.8,144,452796.7,38578,737.3,144,276515.1,17222.3,624.3,144
2013-07-21,650757.2,39955.8,1340.1,144,374940.5,17911.2,731.95,144,372367.6,34444.7,382.1,144,261370.2,26178,667.35,144
2013-07-22,372519.1,31689.1,678.15,144,223007.9,17222.3,419.8,144,69449.3,2755.6,161.5,144,185161.5,11711.2,618.95,144
2013-07-23,244783.1,9300.1,322.9,144,177120.5,8611.2,446.7,144,67683.7,7233.4,75.3,144,125874,4477.8,209.9,144
2013-07-24,507069.2,27555.7,914.95,144,369193.3,46844.8,624.3,144,174580.7,17911.2,193.75,144,217604.4,10333.4,592,144
2013-07-25,800193.3,49600.3,984.9,142,343682.2,37200.2,252.95,142,349602.4,20666.8,301.4,142,286342.5,12400.1,565.1,142
2013-07-26,412937.7,31689.1,505.9,144,336772,17222.3,382.1,144,276483,10677.8,425.2,144,217496.9,8611.2,360.6,144
2013-07-27,1283860.7,49600.3,1894.45,144,492763.3,33066.9,414.4,144,860911.9,79911.6,1463.9,144,280271.9,26178,618.9,144
2013-07-28,733563.8,38578,694.3,144,347224,19289,252.95,144,508650.6,34444.7,204.5,144,248163.3,21355.7,231.45,144
2013-07-29,995816.9,88178.4,1119.45,144,485993.5,35822.5,1001.05,144,395166.6,26178,721.2,144,266731.1,33066.9,419.8,144
2013-07-30,1136566.7,82667.2,1205.55,144,433206.1,39955.8,382.1,144,777803.8,63378.2,796.5,144,287397.7,34444.7,382.1,144
2013-07-31,1102799.8,99200.7,1216.3,144,357879.8,22044.6,366,144,844938.5,44089.2,1243.25,144,378869.9,55111.5,473.65,144
2013-08-01,431882.8,30311.3,344.4,144,96488.3,7577.8,172.2,144,557100,28933.5,409.05,144,283845.5,44089.2,118.4,144
2013-08-02,1051090.2,55111.5,1205.55,144,196861.4,11711.2,398.3,144,603223,30311.3,818.05,144,198121.3,21355.7,414.4,144
2013-08-03,1159838.1,99200.7,495.15,144,204612.4,10333.4,247.55,144,586485.6,42711.4,392.85,144,246117.5,37200.2,199.15,144
2013-08-04,733865.8,57867,1001.05,144,169371,10333.4,220.65,144,628238.4,60622.6,931.05,144,272748.1,37200.2,328.3,144
2013-08-05,1201096.5,85422.8,678.1,144,184935.7,12400.1,220.65,144,826510.6,57867,430.6,144,243050.4,30311.3,215.3,144
2013-08-06,873667.8,93689.5,645.8,144,179650.4,10677.8,285.25,144,620854,34444.7,586.6,144,289583,23422.4,279.9,144
2013-08-07,752002.7,104711.8,1280.9,144,185452.4,7577.8,495.15,144,505744.6,30311.3,920.3,144,186851.1,27555.7,479,144
2013-08-08,432323.8,42711.4,586.65,142,515540.1,46844.8,462.85,142,478382.6,38578,958,142,217044.4,8266.7,161.45,142
2013-08-09,195656.2,8266.7,484.35,144,215311.8,12400.1,376.75,144,235418.5,10677.8,570.5,144,161329.9,6200,333.7,144
2013-08-10,1216338.2,93689.5,694.25,144,609391,39955.8,559.7,144,880394.6,49600.3,629.65,144,214041.4,15155.7,662,144
2013-08-11,1038420.7,74400.5,678.1,144,536282.3,44089.2,489.75,144,745899.2,38578,667.4,144,263921.4,26178,586.65,144
2013-08-12,921965.6,104711.8,818.1,144,499253.8,33066.9,543.6,144,704361.4,28933.5,844.95,144,239735.1,13777.9,688.9,144
2013-08-13,197153.4,6544.5,624.3,144,159554.2,8266.7,446.75,144,179618.2,5511.1,726.6,144,136831.2,4822.3,441.35,144
2013-08-14,811559.6,82667.2,656.6,144,550178.3,44089.2,592,144,941803.6,44089.2,457.45,144,200317.6,14466.8,462.9,144
2013-08-15,947486.5,77156.1,651.2,144,625666.5,34444.7,522.05,144,730356.3,55111.5,672.75,144,192577.8,13089,511.3,144
2013-08-16,969801,121245.2,871.9,144,456811.1,38578,726.55,144,679388.6,31689.1,893.4,144,215785.3,8266.7,640.45,144
2013-08-17,1163809.9,93689.5,742.7,144,636020.9,88178.4,575.9,144,793895.7,52355.9,785.8,144,176938.3,9644.5,489.75,144
2013-08-18,592297.4,26178,1022.55,144,306955.6,11711.2,635.1,144,531502.7,18600.1,1022.6,144,314683.4,8266.7,613.5,144
2013-08-19,828835.4,46844.8,1033.35,144,509468.9,49600.3,952.65,144,575732.2,31689.1,925.7,144,225957.4,7233.4,801.9,144
2013-08-20,915216.3,44089.2,818.05,144,533827.3,28933.5,640.45,144,683532.5,38578,1377.8,127,194160.7,9644.5,618.95,144
2013-08-21,1215735.3,115734.1,823.45,144,661671,52355.9,586.65,144,NA,NA,NA,0,179984.1,9644.5,645.85,144
2013-08-22,896541.4,49600.3,656.6,142,619950.2,52355.9,495.15,142,NA,NA,NA,79,200274.6,12400.1,419.8,142
2013-08-23,811430.8,55111.5,645.85,144,573471.7,37200.2,548.95,144,675793.3,57867,581.25,144,169133.7,10333.4,484.35,144
2013-08-24,1078634.2,68889.3,592.05,144,679464.1,77156.1,473.6,144,800279.1,39955.8,446.7,144,154624.2,7233.4,505.9,144
2013-08-25,1233732.8,77156.1,1011.8,144,623556.3,74400.5,468.25,144,792593.9,68889.3,715.8,144,154334.1,7233.4,688.9,144
2013-08-26,812118.8,49600.3,430.55,144,247409.2,16533.4,285.25,144,673909.7,57867,581.25,144,188939.8,7233.4,263.75,144
2013-08-27,642953,52355.9,731.9,144,567379.1,31689.1,425.2,144,591328.6,30311.3,683.5,144,197970.5,7233.4,694.3,144
2013-08-28,978713.2,148801,473.6,144,349484.2,23422.4,317.55,144,575376.4,26178,548.95,144,247011.5,6544.5,355.2,144
2013-08-29,375522.1,18600.1,387.5,144,170888.4,5511.1,344.45,144,211963.6,9644.5,339.1,144,198121.3,8266.7,247.55,144
2013-08-30,834271.5,57867,441.35,144,613718,60622.6,446.7,144,799729.4,77156.1,726.55,144,159037.3,5166.7,344.4,144
2013-08-31,279098.8,9300.1,398.25,144,212093.2,8611.2,177.6,144,309237.6,9300.1,382.1,144,220380.8,6544.5,296.05,144
2013-09-01,536249.9,42711.4,559.7,144,327461,14466.8,290.65,144,362282.5,16533.4,559.7,144,249820,7577.8,317.55,144
2013-09-02,390882.4,39955.8,161.5,144,237528.3,15844.5,279.85,144,274018.3,13089,252.95,144,233276.2,7577.8,312.15,144
2013-09-03,357341.8,21355.7,473.65,144,306008.5,28933.5,387.5,144,303898.6,10677.8,473.65,144,193632.6,7233.4,403.65,144
2013-09-04,1027043.4,104711.8,398.3,144,535076.7,63378.2,360.6,144,659432.2,49600.3,366,144,105766.3,4650,365.95,144
2013-09-05,1169321.7,93689.5,301.4,142,695029.5,60622.6,53.8,142,NA,NA,NA,65,122493.9,3961.1,199.15,142
2013-09-06,804207.6,52355.9,199.15,144,1029777.3,187379,215.3,144,NA,NA,NA,0,85207.5,3788.9,312.2,144
2013-09-07,344274.7,37200.2,0,144,302661,28933.5,102.25,144,NA,NA,NA,0,221350,6544.5,134.55,144
2013-09-08,427102.9,37200.2,107.65,144,668603.3,52355.9,274.5,144,NA,NA,NA,0,90621.3,4822.3,242.2,144
2013-09-09,594740.9,44089.2,129.2,144,684092.9,55111.5,183,144,NA,NA,NA,0,126907,6544.5,290.6,144
2013-09-10,73991,3788.9,0,144,198444.1,15155.7,96.85,144,NA,NA,NA,0,128091.1,5166.7,96.85,144
2013-09-11,902687.2,57867,150.7,144,714134.9,63378.2,182.95,144,NA,NA,NA,0,105659.2,2927.8,161.45,144
2013-09-12,293532.6,33066.9,43.1,144,288958.4,46844.8,26.9,144,NA,NA,NA,0,124743.7,5338.9,53.8,144
2013-09-13,338278.6,37200.2,86.15,144,214568.9,22044.6,53.85,144,NA,NA,NA,0,215127.9,8266.7,91.45,144
2013-09-14,285482.4,11022.3,129.15,144,227087,12400.1,107.6,144,NA,NA,NA,0,217582.5,6200,123.8,144
2013-09-15,815015.2,82667.2,150.7,144,603147.7,60622.6,102.25,144,NA,NA,NA,0,124065.2,5166.7,166.85,144
2013-09-16,401377.5,42711.4,53.8,144,287430.1,55111.5,48.45,144,NA,NA,NA,0,188530.6,6544.5,91.45,144
2013-09-17,930124.7,77156.1,156.05,144,751453.4,99200.7,102.25,144,NA,NA,NA,0,76154.6,3272.2,161.45,144
2013-09-18,NA,NA,NA,58,NA,NA,NA,67,NA,NA,NA,0,60881.3,2583.4,102.25,142
2013-09-19,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,170985.8,14466.8,139.95,144
2013-09-20,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,183515.1,12400.1,118.4,144
2013-09-21,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,208336.6,17222.3,16.15,144
2013-09-22,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,156303,6200,16.15,144
2013-09-23,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,102838.8,5166.7,59.2,144
2013-09-24,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,78404.7,4477.8,26.9,144
2013-09-25,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,72
2014-05-29,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,53
2014-05-30,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,320486,18600.1,715.8,144
2014-05-31,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,251198.4,10333.4,764.25,144
2014-06-01,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,309883.9,15155.7,920.3,144
2014-06-02,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,279852.4,10677.8,1141,144
2014-06-03,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,295126.3,13089,1356.3,144
2014-06-04,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,310227.4,9644.5,694.3,144
2014-06-05,NA,NA,NA,53,NA,NA,NA,53,NA,NA,NA,53,49180.8,4477.8,75.3,141
