<<<<<<< HEAD
date,WindSp_ms_mean,AveWindSp_ms_mean,MaxWindSp_ms_mean,WindSp_ms_median,AveWindSp_ms_median,MaxWindSp_ms_median,WindSp_ms_min,AveWindSp_ms_min,MaxWindSp_ms_min,WindSp_ms_max,AveWindSp_ms_max,MaxWindSp_ms_max,WindSp_ms_sd,AveWindSp_ms_sd,MaxWindSp_ms_sd
2013-04-27,0.774125874,0.754979021,1.295804196,0.6,0.66,1.1,0.1,0.27,0.4,2.6,2.02,3.7,0.494008224,0.331264319,0.678323755
2013-04-28,1.161538462,1.172405594,1.848251748,0.9,1.12,1.9,0.1,0.17,0.3,4.1,2.54,4.5,0.809270501,0.664577958,1.077023359
2013-04-29,0.940972222,1.02875,1.8125,0.8,1.015,1.6,0,0.24,0.5,3,2.25,4.5,0.577723189,0.488868931,0.949558234
2013-04-30,0.906944444,0.906875,1.551388889,0.7,0.855,1.55,0.1,0.21,0.3,2.8,2.23,3.9,0.630312696,0.452984615,0.761392367
2013-05-01,0.885416667,0.847777778,1.455555556,0.7,0.78,1.3,0.1,0.2,0.4,3,2.06,3.2,0.582011072,0.414120425,0.740796942
2013-05-02,1.1375,1.122291667,1.979166667,0.85,0.83,1.5,0.2,0.33,0.6,4,3.14,6.1,0.860059764,0.682420331,1.345693728
2013-05-03,1.152083333,1.176666667,1.914583333,1,0.985,1.75,0.1,0.36,0.6,4.1,3.57,4.2,0.765329926,0.63814745,0.919331526
2013-05-04,1.49020979,1.425671329,2.343356643,1.4,1.47,2.6,0.1,0.31,0.4,4,3.03,5.3,0.993593187,0.78435899,1.262824882
2013-05-05,1.081818182,1.111615385,1.818881119,1,1.09,1.8,0.2,0.27,0.5,2.9,2.19,3.9,0.627720711,0.444672279,0.739618387
2013-05-06,1.088888889,1.049722222,1.66875,0.8,0.805,1.4,0.2,0.34,0.5,3.5,2.37,3.9,0.696957535,0.588795077,0.946060566
2013-05-07,0.922222222,0.837083333,1.402083333,0.65,0.64,1.1,0.1,0.21,0.4,3.5,2.36,3.5,0.696790288,0.498245699,0.792752905
2013-05-08,1.233333333,1.185138889,1.998611111,0.95,1.095,1.95,0.1,0.3,0.4,4.5,2.91,4.7,0.913840738,0.633672817,1.049141248
2013-05-09,1.059027778,1.065138889,1.763194444,0.9,0.925,1.6,0.1,0.32,0.5,3.1,2.89,4.3,0.667047895,0.552007127,0.786311788
2013-05-10,0.745138889,0.753541667,1.354166667,0.7,0.71,1.2,0.1,0.21,0.3,2.7,1.71,3.7,0.481958397,0.313137671,0.637288289
2013-05-11,1.013194444,1.017777778,1.932638889,0.8,0.965,1.95,0.1,0.23,0.4,3.7,2.45,4.6,0.717732105,0.477072138,0.98873585
2013-05-12,1.25625,1.319652778,2.245833333,1.1,1.315,2.2,0.1,0.18,0.3,4.1,2.94,5.1,0.80996579,0.597860303,1.075660474
2013-05-13,1.740972222,1.673055556,2.875,1.65,1.75,3,0.1,0.31,0.5,4.7,3.02,5.5,1.022024126,0.653523294,1.183186405
2013-05-14,0.916666667,0.943819444,1.719444444,0.7,0.805,1.2,0.1,0.33,0.5,4.8,2.72,5.3,0.731030502,0.472074719,1.099540767
2013-05-15,2.594656489,2.624122137,3.481679389,1.7,1.85,2.5,0,0.39,0.6,9.1,8.11,10.9,2.366637114,2.304998538,2.833122809
2013-05-16,5.3375,5.298055556,6.805555556,4.6,4.865,6.4,1,1.18,2.1,12.9,11.12,15.4,2.958639713,2.759139492,3.603800981
2013-05-17,4.500694444,4.406875,5.845138889,4.45,4.955,6.4,0.6,0.61,1,9,7.93,11.6,2.283522507,2.062062742,2.722473933
2013-05-18,1.692307692,1.734223776,2.36993007,1.6,1.6,2.2,0.2,0.52,0.7,6,5.36,6.2,0.940188543,0.85999699,1.106703961
2013-05-19,2.415384615,2.37651049,3.014685315,2.2,2.11,2.7,0.3,0.43,0.7,5.8,5.12,6.7,1.231814629,1.136663389,1.374463175
2013-05-20,3.080555556,3.076875,3.929166667,3,3.12,3.85,0.1,0.29,0.4,7,6.68,8.5,1.725265877,1.657976047,2.031977748
2013-05-21,3.585416667,3.633541667,4.513888889,3,3.16,4,0.3,0.35,0.6,9.6,9.3,10.9,2.269344773,2.290747418,2.79116015
2013-05-22,3.405555556,3.44875,4.410416667,3.6,3.71,4.65,0.2,0.31,0.9,7.4,6.74,8.7,1.31083584,1.153092452,1.504153631
2013-05-23,3.768055556,3.824861111,5.034722222,3.5,3.59,4.5,0,0.89,1.6,8.1,7.82,10.4,1.568913605,1.43445903,1.879306502
2013-05-24,3.899305556,3.905486111,5.299305556,3.95,4.365,6,0.3,0.39,0.6,8.5,7.13,10.1,1.935696927,1.834610848,2.532515721
2013-05-25,7.870629371,7.832517483,9.690909091,7.8,7.87,9.8,3.4,4.31,5.5,13.5,10.49,13.7,1.768218335,1.333867863,1.652480385
2013-05-26,5.795104895,5.70958042,7.697202797,5.6,5.67,7.8,0,2.43,3.1,11.3,8.93,11.3,1.919959238,1.404799557,1.950801354
2013-05-27,4.073611111,3.905972222,5.104166667,3.9,3.815,4.95,0.2,0.82,1.2,8.9,6.99,10.2,1.821971042,1.582434753,2.275189226
2013-05-28,2.113888889,2.055069444,2.815277778,1.5,1.475,2.1,0.1,0.33,0.6,6.5,5.51,7,1.499538909,1.354825613,1.70052725
2013-05-29,2.069444444,2.085555556,2.647222222,2.1,2.11,2.7,0.2,0.36,0.5,4.6,3.91,4.7,0.79801132,0.695287612,0.736077721
2013-05-30,3,2.981944444,3.797222222,2.8,2.905,3.4,0.2,0.45,0.6,7.2,7.03,8.8,1.532446282,1.438163785,1.877244836
2013-05-31,2.315972222,2.323541667,3.225,1.7,1.52,2.05,0.2,0.42,0.7,6.6,7.22,9.3,1.685049986,1.639977174,2.210606979
2013-06-01,2.575524476,2.632405594,3.48041958,2.4,2.51,3,0.4,0.32,0.6,6.5,5.76,8.8,1.341389693,1.338807511,1.849829027
2013-06-02,3.806993007,3.760328671,4.836363636,3.5,3.5,4.3,0.3,0.57,1,11.6,7.98,11.6,2.085282105,1.905448847,2.545046153
2013-06-03,3.545138889,3.598055556,4.586111111,3.1,3.27,4.2,0.6,0.72,1.1,7,6.54,8.5,1.591315147,1.589719717,2.080835332
2013-06-04,5.282638889,5.257708333,6.638194444,4.9,5.135,6.65,2.6,3.49,4.2,8.5,8.29,9.6,1.349350005,0.950787468,1.221027684
2013-06-05,2.403472222,2.414444444,3.360416667,2.3,2.34,3.45,0.3,0.69,1.1,5.3,4.75,7.4,1.083339385,0.826107037,1.08963449
2013-06-06,3.399305556,3.302361111,4.207638889,3.5,3.545,4.6,0.2,0.39,0.6,6.8,6.19,7.6,1.652397983,1.567367838,1.859960142
2013-06-07,4.888888889,4.945,6.154861111,4.8,4.94,6.25,1.2,1.94,2.7,9.1,7.86,9.8,1.50774741,1.362875405,1.634198756
2013-06-08,3.775524476,3.786307692,4.800699301,3.7,3.65,4.6,1.6,1.98,2.4,7.8,7.14,9.3,1.323419428,1.19480081,1.63209433
2013-06-09,3.128671329,3.171755245,4.08041958,2.8,2.99,3.8,0.8,0.77,1.2,7.2,6.53,8.3,1.44215324,1.345233527,1.802629486
2013-06-10,2.654861111,2.592430556,3.293055556,2.5,2.51,3.1,0.1,0.33,0.7,6.8,6.59,7.6,1.576036893,1.539724454,1.813186076
2013-06-11,4.413888889,4.420763889,5.447916667,4.35,4.52,5.5,0.9,1.48,1.9,8.9,7.66,9.5,1.600114118,1.451838516,1.823773417
2013-06-12,4.21875,4.229513889,5.430555556,4.2,4.47,5.8,0.7,1.14,1.5,9,7.17,9,1.832609388,1.662307912,2.220447815
2013-06-13,2.404166667,2.420902778,3.05,2.4,2.48,3.1,0.2,0.23,0.4,5.6,5.75,6.9,1.184626169,1.072353736,1.278055779
2013-06-14,3.285416667,3.260069444,4.292361111,2.85,2.91,4.25,0.2,0.53,0.9,8.1,7.1,10,1.813583893,1.710029034,2.213786424
2013-06-15,3.651048951,3.696636364,5.031468531,3.8,3.99,5.2,0.2,0.49,0.7,7.9,6.889,10,1.624021575,1.326512432,1.956729795
2013-06-16,2.667132867,2.656811189,3.585314685,2,2.24,3.1,0.2,0.25,0.6,7.4,6.32,8.4,1.751650177,1.551993997,1.938707208
2013-06-17,2.704166667,2.774652778,3.702777778,2.3,2.18,2.95,0.2,0.46,0.8,11,8.92,11,1.788771309,1.649846746,2.14547644
2013-06-18,1.625,1.639444444,2.240277778,1.45,1.47,2,0.1,0.29,0.5,9.2,7.62,9.2,1.206538133,1.069250295,1.375119547
2013-06-19,3.243055556,3.160069444,4.313888889,3.05,2.98,3.8,0.3,1.23,1.4,7.5,6.55,9.2,1.517296675,1.223152808,1.749629775
2013-06-20,1.911111111,1.826944444,2.666666667,1.7,1.68,2.3,0.2,0.37,0.6,5.8,4.92,6.4,0.990945802,0.807520835,1.232258714
2013-06-21,2.058333333,2.0725,2.861805556,1.9,1.965,2.8,0.3,0.47,0.7,4.9,3.9,6,1.051173171,0.886041326,1.221428519
2013-06-22,2.03006993,2.094041958,2.860839161,1.3,1.4,1.9,0.2,0.35,0.7,7,6.19,8.4,1.675004098,1.582783223,2.063397819
2013-06-23,2.229370629,2.198608392,3.021678322,1.8,1.83,2.5,0.2,0.42,0.6,9.8,7.36,9.9,1.524071279,1.380891129,1.77173186
2013-06-24,3.58125,3.637847222,4.677083333,3.4,3.5,4.2,0.4,0.43,0.8,7.3,6.62,8.6,1.454675065,1.299877435,1.739733874
2013-06-25,3.427777778,3.410416667,4.452083333,3.1,3.18,3.95,0.6,0.64,0.9,8.7,6.54,10,1.545462315,1.402902523,1.907840604
2013-06-26,1.998611111,1.996805556,2.636111111,1.8,1.92,2.5,0.2,0.42,0.7,6,4.26,6,1.060411987,0.906465242,1.114595547
2013-06-27,3.246527778,3.228472222,4.11875,3.2,3.27,4.1,0.4,0.57,1,10,5.66,10,1.307798727,1.107603296,1.446141176
2013-06-28,4.007638889,4.000138889,4.975,3.9,3.705,4.7,0.7,1.25,1.8,9.2,7.91,9.9,1.648906392,1.491849177,1.781666541
2013-06-29,3.416083916,3.357286713,4.340559441,3,2.74,3.5,0.2,0.42,0.6,8.8,8.21,10.6,2.010663486,1.86523074,2.416412128
2013-06-30,2.548251748,2.518482517,3.343356643,2.3,2.28,3.1,0.4,0.78,1.1,11.7,10.08,13.5,1.52508846,1.265617702,1.696249361
2013-07-01,1.821527778,1.804097222,2.291666667,1.55,1.63,2.1,0.3,0.29,0.5,4.6,4.24,6.1,1.059500027,1.052564908,1.232173587
2013-07-02,3.434027778,3.395277778,4.307638889,3.4,3.5,4.3,0.8,0.8,1.3,6.9,5.76,7.1,1.261376936,1.14793152,1.319200853
2013-07-03,2.961111111,2.941597222,3.834722222,2.8,2.94,3.7,0.2,0.98,1.2,6.4,5.39,7.5,1.291235171,1.123599774,1.486316113
2013-07-04,2.573611111,2.652430556,3.55,2.5,2.755,3.7,0.3,0.44,0.8,5.3,4.92,6.7,1.142319203,1.005400972,1.261645058
2013-07-05,3.145833333,3.121388889,3.956944444,3,3.04,3.6,0.6,0.7,1.1,6.8,6.43,8.1,1.414701777,1.238397685,1.738726034
2013-07-06,3.621678322,3.62779021,4.513986014,3.3,3.24,3.9,0.8,0.87,1.3,7.7,6.67,8,1.741180588,1.599454832,1.969578542
2013-07-07,2.261538462,2.278678322,2.951048951,2.3,2.32,3.1,0.3,0.66,0.8,5,5.37,6.2,0.999431041,0.874350186,1.044965606
2013-07-08,2.856944444,2.871805556,3.573611111,2.6,2.63,3.2,0.6,0.54,0.9,6.9,6.93,8.5,1.297261924,1.291427709,1.534361037
2013-07-09,3.369444444,3.353472222,4.177083333,3.15,3.2,4,0.9,1.66,2.3,5.8,5.4,6.4,1.036891385,0.913385556,1.040690918
2013-07-10,3.877083333,3.918055556,5.247916667,3.9,3.75,4.8,0,0.87,1.4,19.7,12.56,24.7,1.917337852,1.505244574,3.228759938
2013-07-11,3.465972222,3.468819444,4.369444444,3.6,3.42,4.2,0.6,1.1,1.7,7,6.9,8,1.299605276,1.167136533,1.323867917
2013-07-12,2.122222222,2.170486111,2.946527778,1.9,2.025,2.8,0.4,0.56,0.8,4.5,4.6,5.3,0.981253975,0.808799793,0.909461778
2013-07-13,2.01048951,1.950615385,2.547552448,1.9,1.83,2.4,0.2,0.42,0.8,4.7,4.11,5.1,0.954655995,0.809905097,0.954664764
2013-07-14,2.203496503,2.194629371,2.858041958,2,2.09,2.7,0.4,0.83,1.2,4.5,4.1,6.2,0.862718646,0.721098045,0.959710387
2013-07-15,2.960416667,2.931527778,3.813888889,2.8,2.895,3.4,0.1,0.52,0.9,6,5.57,8.1,1.175818046,1.101830213,1.642768051
2013-07-16,2.948611111,2.938541667,3.771527778,2.8,2.925,3.4,0.2,0.46,0.9,6.4,5.33,7.8,1.267616347,1.126176133,1.579973585
2013-07-17,2.883333333,2.953263889,3.778472222,2.8,2.99,3.65,0.3,0.7,1.1,5.9,4.92,6.7,1.09039032,1.010790613,1.363877811
2013-07-18,2.904166667,2.899791667,3.91875,2.9,2.855,3.7,0.4,0.68,1.2,11.6,10.92,13.8,1.510701916,1.355128806,1.888573249
2013-07-19,4.7125,4.745694444,6.144444444,4.6,4.575,5.5,0.8,0.92,1.3,11.9,9.2,16,2.022111166,1.906946687,2.746078648
2013-07-20,4.616666667,4.621597222,5.843055556,4.4,4.53,5.55,1.5,1.8,2.6,9.1,7.81,10.9,1.659555927,1.460302997,1.921161245
2013-07-21,2.1875,2.126875,2.765972222,1.9,1.9,2.6,0.5,0.65,1,5,4.74,6.4,1.093840031,0.95561606,1.05850952
2013-07-22,3.241666667,3.24625,4.089583333,3.25,3.405,4.2,0.6,0.74,1.1,5.7,5.33,6.7,1.075245947,1.048926108,1.249095827
2013-07-23,2.726388889,2.715069444,3.485416667,2.9,2.985,3.8,0.5,0.65,0.9,6.2,5.86,6.6,1.097485117,1.012650056,1.156191527
2013-07-24,4.130555556,4.120208333,5.329861111,4,4.175,5.65,0.1,0.53,0.9,8.9,7.71,10,1.981038711,1.802382056,2.27992393
2013-07-25,2.176388889,2.195347222,3.011111111,2.1,2.075,2.9,0.6,0.66,1.3,4.4,3.96,5.2,0.81703764,0.722733654,0.805497814
2013-07-26,3.004861111,2.973194444,3.836111111,3,2.97,3.7,0.6,0.82,1.3,5.9,5.17,7,1.036692553,0.937497527,1.226833499
2013-07-27,2.755244755,2.756559441,3.508391608,2.5,2.39,3.2,0.4,0.81,1.2,5.7,5.74,6.3,1.263110308,1.20151668,1.206350363
2013-07-28,3.416083916,3.368692308,4.295804196,3.2,3.25,4.2,0.7,0.93,1.4,7.5,6.38,7.8,1.423081874,1.256448002,1.494066863
2013-07-29,2.550694444,2.588055556,3.336805556,2.3,2.43,2.9,0.2,0.41,0.7,8.3,6.31,8.5,1.490200931,1.374652799,1.764242603
2013-07-30,3.371527778,3.378611111,4.235416667,3.4,3.485,4.2,0.6,0.7,0.9,5.9,5.33,7.7,1.15126341,1.046421549,1.427623031
2013-07-31,2.063888889,2.104444444,2.738194444,2.1,2.11,2.8,0.4,0.61,1.1,4.2,3.95,4.5,0.953800723,0.840638101,0.838246299
2013-08-01,3.008333333,3.030902778,4.016666667,2.8,3.22,4.3,0.2,0.41,0.7,8.6,7.89,10.7,1.795351418,1.747943812,2.212836044
2013-08-02,3.426388889,3.438194444,4.513888889,2.8,2.685,3.65,0.7,0.68,1,8.9,8.17,10.1,1.952870797,1.848326649,2.235430251
2013-08-03,4.234965035,4.144034965,5.285314685,3.9,3.86,4.8,0.2,0.72,1.3,9.8,8.71,11.3,2.04757702,1.870723707,2.399998769
2013-08-04,3.706293706,3.680405594,4.738461538,3.6,3.6,4.5,1.1,1.88,2.4,8,7.81,9.5,1.313270125,1.153774151,1.576228476
2013-08-05,4.547222222,4.514444444,5.947222222,4.4,4.735,6.15,0.8,1,1.7,10.2,8.06,11.1,1.943104878,1.620018897,2.254287118
2013-08-06,2.09375,2.112777778,2.739583333,2.1,2.075,2.7,0.2,0.4,0.6,4.5,4.22,4.7,1.060229474,0.961623368,1.004480783
2013-08-07,3.00625,3.035138889,3.815972222,2.9,2.75,3.4,0.2,0.34,0.5,5.6,5.68,7.3,1.443685007,1.408537895,1.698319334
2013-08-08,3.283333333,3.297708333,4.297916667,3.3,3.35,4.3,0.2,1.12,1.7,6.5,5.09,6.7,1.135258204,0.896665711,0.985451425
2013-08-09,2.434722222,2.426388889,3.23125,2.35,2.23,3.15,0.2,0.45,0.7,6.4,5.61,6.7,1.335231021,1.247853884,1.541476395
2013-08-10,4.39020979,4.417293706,5.652447552,3.9,4.28,5.4,1.6,1.78,2.5,8.1,8.32,10.8,1.672659798,1.455804897,1.96647365
2013-08-11,3.167132867,3.129517483,3.935664336,3.3,3.3,4,0.3,0.36,1,6.2,5.18,6.7,1.301936598,1.099364822,1.273810165
2013-08-12,2.434722222,2.478055556,3.23125,2.3,2.42,3,0.3,0.56,1,6.4,5.46,8.1,1.133736902,1.103460721,1.407793927
2013-08-13,1.834722222,1.890208333,2.506944444,1.8,1.85,2.4,0.2,0.41,0.7,5.5,4.31,5.5,0.893904725,0.715272425,0.89596241
2013-08-14,5.436111111,5.373611111,6.850694444,5.45,5.475,6.85,1.7,2.04,2.4,9.3,8.15,10.7,1.625221281,1.391136584,1.878996776
2013-08-15,4.217361111,4.165625,5.106944444,3.95,4.18,5,1.2,1.57,1.9,8.2,7.01,8.7,1.359572632,1.182392217,1.507726152
2013-08-16,2.673611111,2.701666667,3.407638889,2.8,2.735,3.45,0.4,0.44,0.9,5,4.88,6.3,0.979366579,0.881661654,1.106375666
2013-08-17,2.184027778,2.154583333,2.745138889,2.2,2.26,2.9,0.3,0.73,1.1,5.3,4.43,6.1,1.044778104,0.934636443,1.062312418
2013-08-18,2.365277778,2.315555556,2.819444444,2.4,2.34,2.8,0.8,0.7,1.1,4.2,3.67,4.6,0.697580178,0.641897077,0.748357435
2013-08-19,3.135416667,3.075208333,3.839583333,3.1,3.255,3.9,0.3,0.38,0.6,6.4,5.88,7.1,1.382481237,1.24253799,1.52086738
2013-08-20,2.289583333,2.311319444,2.95625,2.1,2.15,2.8,0.2,0.33,0.6,5,4.76,6.5,1.179232816,1.104327309,1.26334658
2013-08-21,2.820833333,2.839236111,3.49375,2.9,2.985,3.5,0.2,0.58,0.9,5.1,4.5,6,0.854103628,0.753557604,1.003226874
2013-08-22,3.373611111,3.291041667,4.124305556,3.3,3.18,3.9,1.1,0.96,1.3,6.2,5.75,7.7,1.164869578,1.006344016,1.299824976
2013-08-23,4.052083333,4.129027778,5.266666667,3.9,4.06,5.2,1.5,1.79,2.8,8,6.18,8.4,1.284603215,1.052224629,1.35801171
2013-08-24,1.756643357,1.778328671,2.36013986,1.6,1.6,2.2,0.2,0.48,0.7,4.2,3.84,4.5,0.882742162,0.814564956,0.868067293
2013-08-25,2.865734266,2.94672028,3.801398601,2.8,2.81,3.5,0.3,0.74,1.2,6.1,5.72,7.3,1.105180177,1.005240154,1.424038396
2013-08-26,3.588888889,3.625,4.577083333,3.4,3.69,4.6,1.2,1.39,1.8,6.9,5.92,7.6,1.245585835,1.112279836,1.389658043
2013-08-27,1.457446809,1.429184397,1.831914894,1.4,1.37,1.7,0.2,0.31,0.5,3.8,3.21,3.8,0.755289353,0.63278766,0.72124091
2013-08-28,2.100694444,2.080555556,2.698611111,1.6,1.62,2.1,0.1,0.3,0.5,7.2,7.22,9.9,1.616501295,1.620486751,1.895743709
2013-08-29,3.3125,3.341805556,4.104166667,3.5,3.58,4.4,0.8,0.68,1.1,5.4,5.51,7.1,1.061591034,1.029401111,1.163541435
2013-08-30,2.625,2.727708333,3.588888889,2.5,2.58,3.4,0.4,0.65,1.4,5.1,4.85,7.3,0.944879465,0.882805223,1.113936578
2013-08-31,2.784615385,2.714853147,3.490909091,2.7,2.67,3.4,0.5,0.77,1.1,5.9,4.84,6.8,1.199313635,1.044662584,1.243116772
2013-09-01,2.064335664,2.068643357,2.633566434,1.9,1.94,2.5,0.4,0.57,0.7,5.4,4.75,5.5,1.053057627,0.989536286,1.192520355
2013-09-02,2.478472222,2.487777778,3.181944444,2.5,2.465,3.05,0.2,0.39,0.6,6.2,5.19,7.1,1.182457036,1.118213763,1.269912875
2013-09-03,2.710416667,2.631527778,3.3875,2.6,2.44,3.2,0.3,0.57,1,7.3,6.12,7.3,1.151691899,1.045863192,1.218670317
2013-09-04,4.389583333,4.339375,5.384027778,4.25,4.335,5.25,1.2,0.97,1.7,9.4,6.95,9.6,1.56096253,1.29996569,1.620699288
2013-09-05,4.009027778,4.068263889,5.169444444,3.8,4.045,5.2,0.8,1.67,2,9,7.35,9.3,1.518184101,1.33238276,1.737745416
2013-09-06,2.906944444,2.984861111,3.909722222,2.9,2.93,3.7,0.5,1.22,1.9,5.5,5.23,7.3,1.013658663,0.821843388,1.10335277
2013-09-07,3.332167832,3.315699301,4.13006993,3.2,3.3,4.1,1,1.44,1.8,6.3,5.88,7.2,1.10016653,0.9460968,1.129628816
2013-09-08,4.736363636,4.661881119,5.944055944,4.2,4.1,5.4,0.8,1.64,2.2,11.5,10.58,13.3,2.528166553,2.256584629,2.904479842
2013-09-09,3.204195804,3.256267606,4.100699301,3.2,3.24,4.1,0.3,1.25,1.7,6.3,5.51,6.5,1.075650745,0.984601017,1.165253796
2013-09-10,2.23125,2.267659722,2.995833333,2.15,2.31,2.9,0.1,0.22,0.5,7.3,6.89,9.8,1.307614534,1.258580787,1.640393736
2013-09-11,3.178472222,3.247013889,4.209027778,3.1,3.315,4.2,0.4,0.47,1,9.2,11.21,14.1,1.615275126,1.454477091,1.905014112
2013-09-12,2.529861111,2.545972222,3.422222222,2.1,2.205,3,0.4,0.44,0.9,6.9,6.14,8.9,1.449961652,1.32952924,1.699709743
2013-09-13,3.545833333,3.511805556,4.586805556,3.4,3.41,4.65,1.1,0.84,1.4,7.5,7.01,9.6,1.486012875,1.432137457,1.908840183
2013-09-14,3.752447552,3.714202797,4.753146853,3.5,3.62,4.6,1.4,1.41,1.9,8,6.17,8.7,1.277311887,1.041672799,1.45402812
2013-09-15,3.454545455,3.468223776,4.265734266,3.4,3.46,4.2,1.4,1.39,1.9,5.3,5.05,7.3,0.749528234,0.603409706,0.824800863
2013-09-16,4.226388889,4.260138889,5.408333333,4,4.335,5.6,0.5,0.81,1.6,8.6,8.28,10.4,1.793889633,1.698563353,2.114535112
2013-09-17,2.893055556,2.928472222,3.956944444,2.8,2.785,3.85,0.4,0.66,1.1,6.1,6.4,7.2,1.141808943,1.050217639,1.196653421
2013-09-18,2.582638889,2.584305556,3.258333333,2.7,2.625,3.3,0.7,1.06,1.5,4.6,4.01,5.5,0.861071853,0.70088421,0.790724197
2013-09-19,2.104861111,2.121388889,2.645138889,2.15,1.985,2.65,0.1,0.59,0.9,4.8,4.38,4.8,0.97595783,0.936869218,0.975205186
2013-09-20,2.259722222,2.263541667,2.85,2.3,2.285,2.8,0.1,0.37,0.6,4.6,4.49,5.5,1.136201465,1.0985467,1.252856875
2013-09-21,4.472916667,4.461319444,5.704166667,4.6,4.79,5.9,0.4,0.89,1.2,11.5,9.84,13.1,2.286941303,2.158918483,2.78409255
2013-09-22,4.952083333,5.022847222,6.451388889,4.9,5.26,6.9,1.5,1.44,2.6,9.3,7.62,10.3,1.539229157,1.322079134,1.759608432
2013-09-23,5.776388889,5.769166667,7.411805556,5.65,5.72,7.35,1.5,3.19,4.1,11.1,9.53,12.9,1.841859281,1.467928706,1.923847272
2013-09-24,5.151388889,5.070277778,6.611111111,5.1,5.48,6.9,1.2,1.27,2,9.4,7.62,10.2,1.863862675,1.511287112,2.012065394
2013-09-25,3.846428571,3.867885714,4.870714286,3.8,3.76,4.75,1.4,1.63,1.9,8.8,8.09,9.5,1.440743748,1.287624275,1.583571068
2013-09-26,2.446527778,2.465625,3.379166667,2.2,2.28,3.2,0.4,0.82,1.1,5.5,4.8,5.8,1.203370162,0.970757558,1.118620217
2013-09-27,1.844444444,1.830555556,2.391666667,1.8,1.73,2.3,0.3,0.66,0.8,3.8,3.98,4.7,0.762474604,0.699442113,0.806312508
2013-09-28,2.367832168,2.33686014,2.754545455,2.4,2.39,2.8,0.3,0.56,1,4.4,4.02,4.6,1.01500027,0.996715137,1.032140349
2013-09-29,1.546853147,1.545412587,2.09020979,1.2,1.23,1.8,0.1,0.23,0.3,4.3,3.85,4.6,1.033100366,1.016815128,1.146108829
2013-09-30,1.475,1.409375,1.948611111,1.4,1.32,1.9,0.1,0.38,0.6,3.5,3.19,3.6,0.74528823,0.616388329,0.679776404
2013-10-01,3.020833333,3.007291667,3.691666667,3.2,3.26,3.95,0.3,0.45,0.7,6.7,6.09,7.6,1.534264818,1.415750175,1.724707333
2013-10-02,3.5875,3.613680556,4.588888889,3.3,3.235,3.85,0.3,0.47,1,7.8,7.69,9.7,1.938778903,1.888320283,2.364838915
2013-10-03,2.321527778,2.327569444,2.973611111,2.2,2.32,3.1,0.2,0.29,0.4,5.5,4.98,5.7,1.249904231,1.237005886,1.416288171
2013-10-04,1.619444444,1.620416667,2.0875,1.5,1.555,2,0.1,0.31,0.5,4.1,3.92,4.6,0.771274286,0.690087534,0.728910961
2013-10-05,1.495104895,1.501846154,1.962937063,1.4,1.42,1.9,0.1,0.2,0.4,3.7,3.36,4.3,0.822511498,0.785539057,0.915567885
2013-10-06,3.696503497,3.630475524,4.555244755,3.8,3.77,4.7,0.4,0.62,0.8,6.5,5.9,9.1,1.322684668,1.208394208,1.506730362
2013-10-07,4.254861111,4.330416667,5.470833333,4.1,4.01,5.1,0.7,1.59,2.3,9.5,10.04,12.8,1.714064807,1.719614884,2.06034402
2013-10-08,3.630555556,3.731180556,4.877777778,3.45,3.545,4.6,0.8,0.7,1.2,8,7.9,10,1.633190613,1.570935535,2.016451375
2013-10-09,1.7875,1.750625,2.354861111,1.7,1.58,2.2,0.2,0.29,0.5,5.3,5.31,6.3,0.984912406,0.874755685,0.991772438
2013-10-10,1.455555556,1.464652778,2.002083333,1.4,1.34,1.9,0.2,0.35,0.6,3.3,3.7,4.9,0.73358758,0.657653078,0.756645962
2013-10-11,1.523611111,1.523402778,1.954861111,1.5,1.53,2,0.2,0.26,0.4,2.9,2.91,3.6,0.692415061,0.641617453,0.730056982
2013-10-12,2.909722222,2.836458333,3.595833333,3.3,3.17,3.9,0.4,0.42,0.8,6.4,6.12,7.9,1.521837289,1.473310562,1.812654623
2013-10-13,2.577777778,2.635277778,3.323611111,2.3,2.18,2.7,0.2,0.44,1.1,6.2,5.96,6.9,1.292444123,1.260196424,1.491185576
2013-10-14,1.710416667,1.717638889,2.283333333,1.6,1.625,2.1,0.2,0.43,0.5,4.2,3.96,4.8,0.88013975,0.799721093,1.025343197
2013-10-15,2.539583333,2.5225,3.247222222,2.6,2.685,3.45,0.1,0.37,0.6,5.1,4.4,6,1.058909503,0.946367734,1.116998003
2013-10-16,1.974637681,1.918333333,2.714492754,1.9,1.77,2.8,0.2,0.25,0.5,5.6,4.62,5.8,1.16588124,1.021927178,1.167913526
2013-10-17,1.017361111,1.014097222,1.688194444,0.8,0.955,1.4,0.1,0.3,0.5,3.7,2.39,5.7,0.656471801,0.474906562,0.909890989
2013-10-18,2.00625,2.051875,3.267361111,1.9,2.095,3.3,0.5,0.36,0.7,4.7,3.35,6.5,0.906095809,0.608427951,1.046928899
2013-10-19,1.058041958,1.078713287,1.832867133,1,0.98,1.7,0.2,0.4,0.6,3,2.47,4.6,0.618199634,0.4480441,0.769468101
2013-10-20,1.779020979,1.752622378,2.87972028,1.6,1.87,3,0.2,0.35,0.6,4.2,3.26,6.4,0.985732954,0.777420534,1.281645039
