date,ppt_mm,sum_3,sum_5,sum_7,sum_10,sum_14
2009-10-08,5,16.760000000000005,34.33,40.60999999999999,44.45,60.559999999999995
2009-10-09,0,16.420000000000005,16.76,40.60999999999999,41.53,60.559999999999995
2009-10-10,3.15,8.150000000000007,19.91,37.48,43.84,63.709999999999994
2009-10-11,0,3.150000000000007,19.57,19.909999999999997,43.760000000000005,57.059999999999995
2009-10-12,0,3.150000000000007,8.15,19.909999999999997,43.760000000000005,47.599999999999994
2009-10-13,7.25,7.250000000000007,10.4,26.819999999999997,44.730000000000004,51.92999999999999
2009-10-14,2.49,9.740000000000007,12.89,17.889999999999997,29.650000000000002,53.58
2009-10-15,0,9.740000000000007,9.74,12.889999999999995,29.650000000000002,53.49999999999999
2009-10-16,0,2.490000000000007,9.74,12.889999999999995,29.310000000000002,53.49999999999999
2009-10-17,0,6.855627177060342e-15,9.74,9.739999999999995,17.89,47.22
2009-10-18,0,6.855627177060342e-15,2.49,9.739999999999995,12.890000000000002,29.649999999999995
2009-10-19,0.09,0.09000000000000685,0.08999999999999976,9.829999999999997,12.980000000000002,29.739999999999995
2009-10-20,0,0.09000000000000685,0.08999999999999976,2.5799999999999956,9.830000000000002,29.399999999999995
2009-10-21,0,0.09000000000000685,0.08999999999999976,0.08999999999999551,9.830000000000002,17.979999999999997
2009-10-22,1.04,1.040000000000007,1.13,1.1299999999999955,10.870000000000001,14.019999999999996
2009-10-23,0,1.040000000000007,1.13,1.1299999999999955,3.620000000000002,14.019999999999996
2009-10-24,11.42,12.460000000000006,12.459999999999999,12.549999999999995,12.55,22.289999999999996
2009-10-25,61.16,72.58,73.61999999999999,73.71,73.71,83.44999999999999
2009-10-26,0,72.58,73.61999999999999,73.61999999999999,73.71,83.44999999999999
2009-10-27,0,61.160000000000004,72.58,73.61999999999999,73.71,76.19999999999999
2009-10-28,0.51,0.5100000000000058,73.09,74.13,74.22,74.21999999999998
2009-10-29,11.57,12.080000000000005,73.24,84.66,85.7,85.78999999999999
2009-10-30,0,12.080000000000005,12.08,84.66,85.7,85.78999999999999
2009-10-31,0,11.570000000000006,12.08,73.24,85.7,85.78999999999999
2010-04-01,1.37,NA,NA,NA,NA,NA
2010-04-02,0,NA,NA,NA,NA,NA
2010-04-03,0,1.37,NA,NA,NA,NA
2010-04-04,0,0,NA,NA,NA,NA
2010-04-05,0,0,1.37,NA,NA,NA
2010-04-06,0,0,0,NA,NA,NA
2010-04-07,2.03,2.03,2.03,3.4,NA,NA
2010-04-08,0,2.03,2.03,2.03,NA,NA
2010-04-09,3.81,5.84,5.84,5.84,NA,NA
2010-04-10,4.59,8.4,10.43,10.43,11.8,NA
2010-04-11,0,8.4,10.43,10.43,10.43,NA
2010-04-12,0,4.59,8.4,10.43,10.43,NA
2010-04-13,0,0,8.4,10.43,10.43,NA
2010-04-14,0,0,4.59,8.4,10.43,11.8
2010-04-15,0,0,0,8.4,10.43,10.43
2010-04-16,4.91,4.91,4.91,9.5,15.34,15.34
2010-04-17,25.78,30.69,30.69,30.69,39.09,41.120000000000005
2010-04-18,5.04,35.730000000000004,35.730000000000004,35.730000000000004,44.13,46.160000000000004
2010-04-19,0.38,31.200000000000003,36.11,36.11,40.7,46.54
2010-04-20,0,5.42,36.11,36.11,36.11,46.54
2010-04-21,0,0.3799999999999999,31.200000000000003,36.11,36.11,44.510000000000005
2010-04-22,0,-1.1102230246251565e-16,5.42,36.11,36.11,44.510000000000005
2010-04-23,0.33,0.3299999999999999,0.7100000000000001,31.53,36.44,41.03
2010-04-24,0,0.3299999999999999,0.33000000000000007,5.75,36.44,36.440000000000005
2010-04-25,0,0.3299999999999999,0.33000000000000007,0.7100000000000001,36.44,36.440000000000005
2010-04-26,0,-1.1102230246251565e-16,0.33000000000000007,0.33000000000000007,31.53,36.440000000000005
2010-04-27,2.64,2.64,2.97,2.97,8.39,39.080000000000005
2010-04-28,4.3,6.9399999999999995,6.9399999999999995,7.27,7.6499999999999995,43.38
2010-04-29,4.81,11.75,11.75,12.08,12.08,48.190000000000005
2010-04-30,0,9.11,11.75,11.75,12.08,43.28
2010-05-01,0,4.81,11.75,11.75,12.08,17.5
2010-05-02,0,-1.1102230246251565e-16,9.11,11.75,12.08,12.46
2010-05-03,0,-1.1102230246251565e-16,4.81,11.75,11.75,12.08
2010-05-04,2.64,2.64,2.64,11.75,14.39,14.72
2010-05-05,2.37,5.01,5.01,9.82,16.759999999999998,17.09
2010-05-06,1.29,6.3,6.300000000000001,6.300000000000001,18.05,18.380000000000003
2010-05-07,0.76,4.42,7.0600000000000005,7.0600000000000005,16.169999999999998,18.810000000000002
2010-05-08,9.89,11.940000000000001,16.95,16.95,21.76,28.700000000000003
2010-05-09,7.95,18.6,22.26,24.900000000000002,24.900000000000002,36.65
2010-05-10,0,17.84,19.89,24.900000000000002,24.900000000000002,36.65
2010-05-11,0,7.95,18.6,22.26,24.900000000000002,34.01
2010-05-12,0,-1.1102230246251565e-16,17.84,19.89,24.900000000000002,29.71
2010-05-13,0,-1.1102230246251565e-16,7.950000000000001,18.6,24.900000000000002,24.900000000000002
2010-05-14,3.58,3.58,3.5800000000000005,21.42,25.84,28.48
2010-05-15,2.95,6.53,6.530000000000001,14.48,26.42,31.430000000000003
2010-05-16,0,6.53,6.530000000000001,6.53,25.130000000000003,31.430000000000003
2010-05-17,0,2.95,6.530000000000001,6.53,24.37,31.430000000000003
2010-05-18,0,-1.1102230246251565e-16,6.530000000000001,6.53,14.48,28.790000000000003
2010-05-19,5,5,7.950000000000001,11.530000000000001,11.530000000000001,31.42
2010-05-20,7.68,12.68,12.68,19.21,19.21,37.81
2010-05-21,0,12.68,12.68,15.63,19.21,37.050000000000004
2010-05-22,0,7.68,12.68,12.68,19.21,27.16
2010-05-23,0,-1.1102230246251565e-16,12.68,12.68,19.21,19.21
2010-05-24,0,-1.1102230246251565e-16,7.68,12.68,15.629999999999999,19.21
2010-05-25,0,-1.1102230246251565e-16,4.440892098500626e-16,12.68,12.68,19.21
2010-05-26,0,-1.1102230246251565e-16,4.440892098500626e-16,7.68,12.68,19.21
2010-05-27,8.52,8.52,8.52,8.52,21.2,27.73
2010-05-28,0,8.52,8.52,8.52,21.2,24.150000000000002
2010-05-29,0,8.52,8.52,8.52,16.2,21.2
2010-05-30,3.53,3.5299999999999994,12.05,12.049999999999999,12.049999999999999,24.73
2010-05-31,0,3.5299999999999994,12.05,12.049999999999999,12.049999999999999,24.73
2010-06-01,0.71,4.239999999999999,4.24,12.76,12.759999999999998,25.44
2010-06-02,1.96,2.6699999999999995,6.2,14.719999999999999,14.719999999999999,22.4
2010-06-03,0.9,3.5699999999999994,7.1000000000000005,7.1000000000000005,15.62,15.620000000000001
2010-06-04,2.66,5.52,6.23,9.76,18.279999999999998,18.28
2010-06-05,15.97,19.53,22.200000000000003,25.73,34.25,34.25
2010-06-06,2.43,21.060000000000002,23.92,24.630000000000003,28.16,36.68
2010-06-07,14.37,32.77,36.33,39,42.53,51.050000000000004
2010-06-08,0,16.8,35.43,38.29,42.53,51.050000000000004
2010-06-09,0,14.37,32.77,36.33,39,51.050000000000004
2010-06-10,3.57,3.5700000000000007,20.37,39,42.57,46.1
2010-06-11,5.71,9.280000000000001,23.650000000000002,42.05,47.57,51.81
2010-06-12,0,9.280000000000001,9.280000000000001,26.08,45.61,51.81
2010-06-13,3.04,8.75,12.320000000000002,26.69,47.75,51.32
2010-06-14,0.05,3.0900000000000007,12.370000000000001,12.370000000000001,45.14,51.370000000000005
2010-06-15,0,3.0900000000000007,8.800000000000002,12.370000000000001,29.169999999999998,50.660000000000004
2010-06-16,0,0.05000000000000071,3.0900000000000016,12.370000000000001,26.74,48.7
2010-06-17,1.95,1.9500000000000006,5.040000000000002,10.750000000000002,14.319999999999999,49.75
2010-06-18,0,1.9500000000000006,2.0000000000000018,5.040000000000002,14.319999999999999,47.09
2010-06-19,0,1.9500000000000006,1.9500000000000017,5.040000000000002,14.319999999999999,31.12
2010-06-20,1.26,1.2600000000000007,3.2100000000000017,3.2600000000000016,12.009999999999998,29.95
2010-06-21,0.53,1.7900000000000007,3.740000000000002,3.7400000000000015,6.829999999999999,16.11
2010-06-22,0,1.7900000000000007,1.7900000000000018,3.7400000000000015,6.829999999999999,16.11
2010-06-23,9.31,9.840000000000002,11.100000000000001,13.050000000000002,13.1,25.42
2010-06-24,0,9.310000000000002,11.100000000000001,11.100000000000001,13.049999999999999,21.85
2010-06-25,5.87,15.180000000000001,15.710000000000003,16.970000000000002,18.919999999999998,22.01
2010-06-26,0,5.870000000000001,15.180000000000003,16.970000000000002,18.919999999999998,22.01
2010-06-27,0.21,6.080000000000001,15.390000000000002,15.920000000000002,17.18,19.180000000000003
2010-06-28,7.48,7.690000000000001,13.560000000000002,22.87,24.66,26.610000000000003
2010-06-29,0.77,8.46,14.330000000000002,23.64,25.43,27.380000000000003
2010-06-30,0,8.250000000000002,8.460000000000003,14.330000000000002,24.169999999999998,27.380000000000003
2010-07-01,0,0.7700000000000009,8.460000000000003,14.330000000000002,23.64,25.430000000000003
2010-07-02,0.38,0.3800000000000009,8.630000000000003,8.840000000000002,24.02,25.810000000000002
2010-07-03,0,0.3800000000000009,1.1500000000000021,8.840000000000002,14.709999999999999,25.810000000000002
2010-07-04,0,0.3800000000000009,0.380000000000002,8.63,14.709999999999999,24.55
2010-07-05,0,8.881784197001252e-16,0.380000000000002,1.150000000000001,8.84,24.020000000000003
2010-07-06,0,8.881784197001252e-16,0.380000000000002,0.3800000000000011,8.84,24.020000000000003
2010-07-07,0,8.881784197001252e-16,1.9984014443252818e-15,0.3800000000000011,8.629999999999999,14.71
2010-07-08,0,8.881784197001252e-16,1.9984014443252818e-15,0.3800000000000011,1.1499999999999988,14.71
2010-07-09,0,8.881784197001252e-16,1.9984014443252818e-15,1.0824674490095276e-15,0.3799999999999988,8.840000000000002
2010-07-10,1.02,1.020000000000001,1.020000000000002,1.0200000000000011,1.3999999999999988,9.860000000000001
2010-07-11,14,15.020000000000001,15.020000000000001,15.020000000000001,15.399999999999999,23.650000000000002
2010-07-12,0,15.020000000000001,15.020000000000001,15.020000000000001,15.02,16.17
2010-07-13,0,14,15.020000000000001,15.020000000000001,15.02,15.4
2010-07-14,22.91,22.91,37.93,37.93,37.93,38.31
2010-07-15,3.22,26.130000000000003,40.13,41.15,41.15,41.53
2010-07-16,0,26.130000000000003,26.130000000000003,41.15,41.15,41.15
2010-07-17,1.51,4.730000000000002,27.64,41.64,42.66,42.660000000000004
2010-07-18,0.56,2.0700000000000025,28.200000000000003,28.200000000000003,43.22,43.22
2010-07-19,0.02,2.0900000000000025,5.310000000000002,28.220000000000002,43.24,43.24
2010-07-20,2.47,3.0500000000000025,4.560000000000002,30.69,44.69,45.71
2010-07-21,0,2.4900000000000024,4.560000000000002,7.780000000000002,30.689999999999998,45.71
2010-07-22,12.31,14.780000000000003,15.360000000000003,16.87,43,58.02
2010-07-23,0,12.310000000000004,14.800000000000002,16.87,43,58.02
2010-07-24,0.76,13.070000000000004,15.540000000000003,16.12,20.85,57.76
2010-07-25,5.94,6.700000000000003,19.01,21.500000000000004,23.57,49.7
2010-07-26,1.5,8.200000000000003,20.51,22.980000000000004,25.07,51.2
2010-07-27,0,7.440000000000003,8.200000000000003,20.51,23.560000000000002,51.2
2010-07-28,0,1.5000000000000029,8.200000000000003,20.51,23,28.290000000000003
2010-07-29,2.7,2.700000000000003,10.140000000000002,10.900000000000002,25.680000000000003,27.770000000000003
2010-07-30,0,2.700000000000003,4.200000000000002,10.900000000000002,23.21,27.770000000000003
2010-07-31,0,2.700000000000003,2.700000000000002,10.140000000000002,23.21,26.26
2010-08-01,0,2.869232629265639e-15,2.700000000000002,4.200000000000003,10.9,25.700000000000003
2010-08-02,0,2.869232629265639e-15,2.700000000000002,2.7000000000000024,10.9,25.680000000000003
2010-08-03,2.51,2.5100000000000025,2.5100000000000016,5.210000000000003,12.65,25.720000000000002
2010-08-04,9.08,11.590000000000003,11.590000000000002,14.290000000000003,15.790000000000001,34.800000000000004
2010-08-05,0,11.590000000000003,11.590000000000002,11.590000000000002,14.290000000000001,22.490000000000002
2010-08-06,7.21,16.290000000000003,18.8,18.8,21.5,29.700000000000003
2010-08-07,0,7.210000000000003,18.8,18.8,21.5,28.94
2010-08-08,0,7.210000000000003,16.290000000000003,18.8,18.8,23
2010-08-09,0,2.869232629265639e-15,7.210000000000002,18.8,18.8,21.5
2010-08-10,5.82,5.820000000000003,13.030000000000001,22.110000000000003,24.62,27.32
2010-08-11,0,5.820000000000003,5.820000000000002,13.030000000000003,24.62,27.32
2010-08-12,0,5.820000000000003,5.820000000000002,13.030000000000003,24.62,24.62
2010-08-13,0.05,0.050000000000002695,5.870000000000002,5.870000000000003,22.16,24.67
2010-08-14,0,0.050000000000002695,5.870000000000002,5.870000000000003,13.08,24.67
2010-08-15,0,0.050000000000002695,0.05000000000000178,5.870000000000003,13.08,24.67
2010-08-16,2.94,2.9400000000000026,2.9900000000000015,8.810000000000002,8.81,27.61
2010-08-17,1.17,4.110000000000003,4.160000000000002,4.160000000000002,9.98,26.27
2010-08-18,0,4.110000000000003,4.110000000000001,4.160000000000002,9.98,17.19
2010-08-19,0,1.1700000000000028,4.110000000000001,4.160000000000002,9.98,17.19
2010-08-20,0,2.869232629265639e-15,4.110000000000001,4.110000000000002,4.16,9.98
2010-08-21,0,2.869232629265639e-15,1.1700000000000017,4.110000000000002,4.16,9.98
2010-08-22,0.8,0.8000000000000029,0.8000000000000018,4.910000000000002,4.960000000000001,10.780000000000001
2010-08-23,10.33,11.130000000000003,11.130000000000003,12.300000000000002,15.24,21.110000000000003
2010-08-24,3.93,15.060000000000002,15.060000000000002,15.060000000000002,19.17,19.220000000000002
2010-08-25,0.48,14.740000000000004,15.540000000000003,15.540000000000003,19.65,19.700000000000003
2010-08-26,7.16,11.570000000000004,22.700000000000003,22.700000000000003,23.87,26.860000000000003
2010-08-27,0,7.640000000000003,21.900000000000002,22.700000000000003,22.7,26.810000000000002
2010-08-28,0,7.160000000000003,11.570000000000002,22.700000000000003,22.7,26.810000000000002
2010-08-29,0,2.869232629265639e-15,7.640000000000002,21.900000000000002,22.7,26.810000000000002
2010-08-30,0,2.869232629265639e-15,7.160000000000002,11.570000000000002,22.7,23.87
2010-08-31,0,2.869232629265639e-15,1.7763568394002505e-15,7.640000000000002,22.7,22.700000000000003
2010-09-01,0,2.869232629265639e-15,1.7763568394002505e-15,7.160000000000003,21.900000000000002,22.700000000000003
2010-09-02,0,2.869232629265639e-15,1.7763568394002505e-15,2.661065812148422e-15,11.57,22.700000000000003
2010-09-03,0,2.869232629265639e-15,1.7763568394002505e-15,2.661065812148422e-15,7.640000000000001,22.700000000000003
2010-09-04,4.44,4.440000000000003,4.440000000000002,4.440000000000003,11.600000000000001,27.14
2010-09-05,0,4.440000000000003,4.440000000000002,4.440000000000003,4.44,26.340000000000003
2010-09-06,0,4.440000000000003,4.440000000000002,4.440000000000003,4.44,16.01
2010-09-07,0,2.869232629265639e-15,4.440000000000002,4.440000000000003,4.44,12.080000000000002
2010-09-08,3.71,3.7100000000000026,8.150000000000002,8.150000000000002,8.15,15.310000000000002
2010-09-09,0,3.7100000000000026,3.7100000000000017,8.150000000000002,8.15,8.150000000000002
2010-09-10,0.24,3.950000000000003,3.950000000000002,8.390000000000002,8.39,8.390000000000002
2010-09-11,0,0.24000000000000285,3.950000000000002,3.9500000000000024,8.39,8.390000000000002
2010-09-12,0,0.24000000000000285,3.950000000000002,3.9500000000000024,8.39,8.390000000000002
2010-09-13,1.87,1.870000000000003,2.110000000000002,5.820000000000003,10.260000000000002,10.260000000000002
2010-09-14,5.12,6.990000000000003,7.230000000000002,10.940000000000003,10.940000000000001,15.380000000000003
2010-09-15,1.04,8.030000000000003,8.030000000000001,8.270000000000003,11.98,16.42
2010-09-16,0,6.160000000000003,8.030000000000001,8.270000000000003,11.98,16.42
2010-09-17,15.48,16.520000000000003,23.51,23.51,27.46,31.900000000000002
2010-09-18,0,15.480000000000002,21.64,23.51,23.75,27.46
2010-09-19,0,15.480000000000002,16.520000000000003,23.51,23.75,27.46
2010-09-20,0,1.9810542095655137e-15,15.480000000000002,21.640000000000004,23.51,27.46
2010-09-21,0,1.9810542095655137e-15,15.480000000000002,16.520000000000003,23.51,27.46
2010-09-22,0,1.9810542095655137e-15,1.7763568394002505e-15,15.480000000000002,23.51,23.750000000000004
2010-09-23,1.03,1.030000000000002,1.0300000000000018,16.51,22.67,24.78
2010-09-24,0,1.030000000000002,1.0300000000000018,1.0300000000000025,17.55,24.540000000000003
2010-09-25,0,1.030000000000002,1.0300000000000018,1.0300000000000025,16.51,24.540000000000003
2010-09-26,0,1.9810542095655137e-15,1.0300000000000018,1.0300000000000025,16.51,24.540000000000003
2010-09-27,0.05,0.05000000000000199,1.0800000000000018,1.0800000000000025,1.080000000000001,22.720000000000002
2010-09-28,14.28,14.330000000000002,14.330000000000002,15.360000000000001,15.360000000000001,31.880000000000003
2010-09-29,5.39,19.720000000000002,19.720000000000002,20.75,20.75,36.230000000000004
2010-09-30,0.37,20.040000000000003,20.09,20.09,21.12,36.6
2010-10-01,38.73,44.489999999999995,58.82,58.82,59.849999999999994,59.85
2010-10-02,39.03,78.13,97.8,97.85,98.88,98.88
2010-10-03,0,77.75999999999999,83.52,97.85,97.85,98.88
2010-10-04,0,39.03,78.13000000000001,97.8,97.85,98.88
2010-10-05,0,-6.661338147750939e-16,77.76,83.52,97.85,98.88
2010-10-06,0.62,0.6199999999999993,39.650000000000006,78.75,98.47,99.5
2010-10-07,14.76,15.379999999999999,15.38,93.14,113.17999999999999,113.23
2010-10-08,0,15.379999999999999,15.38,54.410000000000004,98.89999999999999,113.23
2010-10-09,0,14.76,15.38,15.380000000000003,93.51,113.23
2010-10-10,0,-6.661338147750939e-16,15.38,15.380000000000003,93.14,113.23
2010-10-11,0,-6.661338147750939e-16,14.760000000000002,15.380000000000003,54.410000000000004,113.17999999999999
2010-10-12,0,-6.661338147750939e-16,9.575673587391975e-16,15.380000000000003,15.38,98.9
2010-10-13,0,-6.661338147750939e-16,9.575673587391975e-16,14.760000000000003,15.38,93.51
2010-10-14,0,-6.661338147750939e-16,9.575673587391975e-16,3.3306690738754696e-15,15.38,93.14
2010-10-15,35.3,35.3,35.3,35.3,50.68,89.71
2010-10-16,35,70.3,70.3,70.3,85.06,85.67999999999999
2010-10-17,0,70.3,70.3,70.3,70.3,85.67999999999999
2010-10-18,0,35,70.3,70.3,70.3,85.67999999999999
2010-10-19,0,-6.661338147750939e-16,70.3,70.3,70.3,85.67999999999999
2010-10-20,0,-6.661338147750939e-16,35,70.3,70.3,85.06
2010-10-21,0,-6.661338147750939e-16,9.575673587391975e-16,70.3,70.3,70.3
2010-10-22,3.47,3.4699999999999998,3.470000000000001,38.47,73.77,73.77
2010-10-23,0,3.4699999999999998,3.470000000000001,3.4700000000000024,73.77,73.77
2010-10-24,0,3.4699999999999998,3.470000000000001,3.4700000000000024,73.77,73.77
2010-10-25,1.14,1.1399999999999995,4.610000000000001,4.610000000000002,39.61000000000001,74.91
2010-10-26,26.02,27.16,30.63,30.630000000000003,30.630000000000003,100.92999999999999
2010-10-27,11.29,38.449999999999996,38.449999999999996,41.92,41.92,112.22
2010-10-28,8.44,45.75,46.89,50.36,50.36,120.66
2010-10-29,0,19.729999999999997,46.89,46.89,50.36,85.36
2010-10-30,1.3,9.74,47.05,48.19,51.660000000000004,51.66
2010-10-31,0,1.3000000000000005,21.029999999999998,48.19,51.660000000000004,51.66
2011-04-01,6.73,NA,NA,NA,NA,NA
2011-04-02,8.22,NA,NA,NA,NA,NA
2011-04-03,0,14.950000000000001,NA,NA,NA,NA
2011-04-04,0,8.22,NA,NA,NA,NA
2011-04-05,7.22,7.22,22.17,NA,NA,NA
2011-04-06,4.41,11.629999999999999,19.85,NA,NA,NA
2011-04-07,0.14,11.77,11.770000000000001,26.720000000000002,NA,NA
2011-04-08,0,4.55,11.770000000000001,19.990000000000002,NA,NA
2011-04-09,0,0.14,11.770000000000001,11.770000000000001,NA,NA
