date,site,watertemp_daily_mean,watertemp_daily_median,watertemp_daily_max,watertemp_daily_min,watertemp_daily_sd,watertemp_daily_range,watertemp_daily_cv,watertemp_daily_obs
2007-08-23,midge,20.67041667,20.68,20.84,20.51,0.124008386,0.33,0.005999317,24
2007-08-24,midge,21.205,21.01,22.01,20.68,0.562424874,1.33,0.02652322,24
2007-08-25,midge,22.45958333,22.17,23.52,21.84,0.62865266,1.68,0.027990397,24
2007-08-26,midge,23.32083333,23.34,23.52,23.01,0.127549365,0.51,0.005469331,24
2007-08-27,midge,22.30458333,22.255,23.01,21.67,0.469662035,1.34,0.02105675,24
2007-08-28,midge,22.4925,22.425,23.17,22.01,0.39008639,1.16,0.017342954,24
2007-08-29,midge,22.965,22.67,24.21,22.17,0.747284941,2.04,0.032540167,24
2007-08-30,midge,23.91583333,23.86,24.38,23.52,0.203168738,0.86,0.008495156,24
2007-08-31,midge,22.88791667,23.01,23.17,22.17,0.349160224,1,0.015255221,24
2007-09-01,midge,21.79083333,21.755,22.51,21.51,0.206879857,1,0.009493894,24
2007-09-02,midge,21.49333333,21.425,22.01,21.01,0.368069779,1,0.017124835,24
2007-09-03,midge,21.77,21.755,22.17,21.34,0.328024389,0.83,0.015067726,24
2007-09-04,midge,21.60458333,21.51,22.01,21.34,0.18285131,0.67,0.008463543,24
2007-09-05,midge,21.08916667,21.17,21.17,20.84,0.107497893,0.33,0.005097304,24
2007-09-06,midge,20.94666667,20.925,21.51,20.51,0.341883106,1,0.0163216,24
2007-09-07,midge,21.6875,21.51,22.84,21.01,0.544795534,1.83,0.025120255,24
2007-09-08,midge,22.57625,22.51,23.01,22.17,0.219303492,0.84,0.009713903,24
2007-09-09,midge,21.57625,21.67,22.51,20.84,0.486163441,1.67,0.022532342,24
2007-09-10,midge,20.63583333,20.68,20.84,20.51,0.122400507,0.33,0.005931455,24
2007-09-11,midge,20.27666667,20.27,20.51,20.03,0.13327535,0.48,0.006572843,24
2007-09-12,midge,19.77625,19.71,20.19,19.54,0.141599942,0.65,0.007160101,24
2007-09-13,midge,19.89375,19.71,20.68,19.38,0.470067641,1.3,0.023628911,24
2007-09-14,midge,19.91583333,19.87,20.35,19.54,0.220136651,0.81,0.011053349,24
2007-09-15,midge,19.42208333,19.46,19.87,19.06,0.244557794,0.81,0.012591738,24
2007-09-16,midge,18.815,18.815,19.06,18.57,0.160948277,0.49,0.008554253,24
2007-09-17,midge,18.71333333,18.57,19.38,18.25,0.358386076,1.13,0.019151376,24
2007-09-18,midge,18.5975,18.57,18.9,18.25,0.175901405,0.65,0.009458336,24
2007-09-19,midge,18.65333333,18.57,19.38,18.25,0.313447404,1.13,0.016803828,24
2007-09-20,midge,18.67888889,18.73,18.9,18.41,0.163358842,0.49,0.00874564,9
2008-06-17,midge,NA,NA,NA,NA,NA,NA,NA,0
2008-06-18,midge,NA,NA,NA,NA,NA,NA,NA,0
2008-06-19,midge,21.357,21.34,21.51,21.17,0.125437014,0.34,0.005873344,10
2008-06-20,midge,21.07791667,21.01,21.51,20.68,0.271837214,0.83,0.012896778,24
2008-06-21,midge,21.38958333,21.17,22.17,20.51,0.60285898,1.66,0.0281847,24
2008-06-22,midge,20.6575,20.68,21.67,20.35,0.250725036,1.32,0.01213724,24
2008-06-23,midge,20.43666667,20.51,20.51,20.35,0.08143638,0.16,0.003984817,24
2008-06-24,midge,20.53541667,20.51,21.01,20.19,0.2980951,0.82,0.014516146,24
2008-06-25,midge,20.89375,20.925,21.51,20.19,0.476133088,1.32,0.022788302,24
2008-06-26,midge,20.98,21.01,21.17,20.84,0.116469813,0.33,0.005551469,24
2008-06-27,midge,21.19625,21.01,22.17,20.51,0.561138691,1.66,0.026473489,24
2008-06-28,midge,20.98041667,20.925,21.84,20.35,0.414030866,1.49,0.019734158,24
2008-06-29,midge,20.47416667,20.43,20.84,20.03,0.272491191,0.81,0.013309025,24
2008-06-30,midge,21.68833333,21.675,22.84,20.68,0.793827638,2.16,0.036601597,24
2008-07-01,midge,22.57666667,22.34,23.52,21.84,0.617672114,1.68,0.027358871,24
2008-07-02,midge,23.39375,23.09,24.38,22.67,0.610194641,1.71,0.026083661,24
2008-07-03,midge,23.50583333,23.34,24.03,23.17,0.256361102,0.86,0.010906276,24
2008-07-04,midge,23.13375,23.09,23.86,22.51,0.410013918,1.35,0.017723625,24
2008-07-05,midge,22.92958333,22.84,23.34,22.51,0.298612431,0.83,0.01302302,24
2008-07-06,midge,23.59875,23.34,24.72,22.84,0.669713193,1.88,0.028379181,24
2008-07-07,midge,24.57291667,24.38,25.59,23.86,0.604213317,1.73,0.024588588,24
2008-07-08,midge,25.72666667,25.505,26.46,25.07,0.56319482,1.39,0.02189148,24
2008-07-09,midge,26.22458333,26.28,26.64,25.76,0.263008996,0.88,0.010029101,24
2008-07-10,midge,25.72541667,25.76,26.28,25.24,0.274368511,1.04,0.01066527,24
2008-07-11,midge,24.79916667,24.805,25.07,24.55,0.160540302,0.52,0.006473617,24
2008-07-12,midge,24.34291667,24.38,24.55,24.03,0.190273925,0.52,0.007816398,24
2008-07-13,midge,24.22875,24.21,24.55,23.86,0.164562992,0.69,0.006792055,24
2008-07-14,midge,23.89375,23.86,24.21,23.68,0.145715998,0.53,0.006098498,24
2008-07-15,midge,23.98958333,23.945,24.55,23.34,0.365542826,1.21,0.015237565,24
2008-07-16,midge,24.5075,24.03,25.59,23.68,0.764717908,1.91,0.031203424,24
2008-07-17,midge,25.16958333,25.07,25.76,24.38,0.427718713,1.38,0.016993476,24
2008-07-18,midge,24.7675,24.805,25.59,24.03,0.475689431,1.56,0.019206195,24
2008-07-19,midge,24.94541667,24.98,25.42,24.55,0.248683126,0.87,0.009969091,24
2008-07-20,midge,24.66333333,24.72,24.89,24.21,0.191984299,0.68,0.007784199,24
2008-07-21,midge,24.02583333,24.03,24.21,23.86,0.14104938,0.35,0.005870738,24
2008-07-22,midge,23.95958333,23.86,24.38,23.52,0.307450656,0.86,0.012832054,24
2008-07-23,midge,23.57125,23.6,24.03,23.17,0.256723714,0.86,0.010891392,24
2008-07-24,midge,22.82541667,22.84,23.17,22.67,0.120685692,0.5,0.005287338,24
2008-07-25,midge,23.19416667,23.01,24.03,22.51,0.582445494,1.52,0.025111723,24
2008-07-26,midge,23.78916667,23.68,24.38,23.17,0.450371023,1.21,0.01893177,24
2008-07-27,midge,24.0325,24.03,24.38,23.68,0.230467389,0.7,0.009589822,24
2008-07-28,midge,23.90291667,23.86,24.55,23.34,0.376210847,1.21,0.015739119,24
2008-07-29,midge,24.03166667,24.03,24.38,23.68,0.23145413,0.7,0.009631214,24
2008-07-30,midge,23.97375,23.86,24.72,23.34,0.497618786,1.38,0.020756819,24
2008-07-31,midge,24.3275,24.21,25.07,23.86,0.346312877,1.21,0.014235449,24
2008-08-01,midge,24.55708333,24.55,25.24,24.03,0.381660892,1.21,0.015541784,24
2008-08-02,midge,24.38583333,24.38,24.72,24.03,0.205741853,0.69,0.008436942,24
2008-08-03,midge,24.09041667,24.03,24.38,23.86,0.175560696,0.52,0.007287574,24
2008-08-04,midge,23.71291667,23.68,24.03,23.34,0.187836172,0.69,0.00792126,24
2008-08-05,midge,23.49125,23.34,24.03,23.34,0.198369714,0.69,0.008444409,24
2008-08-06,midge,22.73666667,22.59,23.34,22.34,0.34251838,1,0.015064582,24
2008-08-07,midge,22.46375,22.34,22.84,22.17,0.232019724,0.67,0.010328628,24
2008-08-08,midge,22.25708333,22.17,22.67,22.01,0.219098532,0.66,0.009843991,24
2008-08-09,midge,22.43625,22.425,22.84,22.01,0.31752867,0.83,0.014152484,24
2008-08-10,midge,22.37458333,22.34,22.67,21.84,0.24448667,0.83,0.010926982,24
2008-08-11,midge,21.81791667,21.755,22.17,21.51,0.193075321,0.66,0.008849393,24
2008-08-12,midge,21.70916667,21.67,22.17,21.34,0.250354821,0.83,0.011532217,24
2008-08-13,midge,22.10416667,21.925,23.01,21.34,0.589472252,1.67,0.026667925,24
2008-08-14,midge,22.52875,22.51,23.01,22.01,0.359121059,1,0.015940567,24
2008-08-15,midge,22.1175,22.17,22.67,21.51,0.266918812,1.16,0.012068218,24
2008-08-16,midge,22.19375,22.17,22.67,21.67,0.359223952,1,0.016185816,24
2008-08-17,midge,22.43666667,22.34,23.01,21.84,0.357681747,1.17,0.01594184,24
2008-08-18,midge,22.79125,22.755,23.52,22.17,0.433833393,1.35,0.019035086,24
2008-08-19,midge,22.54791667,22.51,23.01,22.17,0.237376589,0.84,0.010527651,24
2008-08-20,midge,21.61833333,21.59,22.01,21.34,0.174297763,0.67,0.008062498,24
2008-08-21,midge,21.60375,21.51,22.34,21.01,0.470409743,1.33,0.021774449,24
2008-08-22,midge,21.80458333,21.67,22.84,21.01,0.605331236,1.83,0.027761651,24
2008-08-23,midge,22.71458333,22.59,23.34,22.01,0.431176138,1.33,0.018982349,24
2008-08-24,midge,23.17041667,23.01,23.86,22.67,0.40635687,1.19,0.017537745,24
2008-08-25,midge,23.29375,23.34,23.68,22.84,0.197413988,0.84,0.008474977,24
2008-08-26,midge,21.85416667,21.755,22.67,21.51,0.36980508,1.16,0.016921491,24
2008-08-27,midge,21.47125,21.34,22.17,20.84,0.449640557,1.33,0.020941517,24
2008-08-28,midge,21.74333333,21.755,22.01,21.34,0.196505707,0.67,0.009037515,24
2008-08-29,midge,21.97208333,21.84,22.67,21.34,0.491342254,1.33,0.022362115,24
2008-08-30,midge,22.35333333,22.34,22.67,22.01,0.176971299,0.66,0.007916998,24
2008-08-31,midge,21.92333333,21.84,22.17,21.67,0.155749706,0.5,0.007104289,24
2008-09-01,midge,21.57583333,21.59,22.01,21.17,0.189436617,0.84,0.008780037,24
2008-09-02,midge,21.63875,21.59,22.17,21.17,0.351967297,1,0.016265602,24
2008-09-03,midge,21.68666667,21.425,22.67,20.84,0.601098029,1.83,0.027717401,24
2008-09-04,midge,22.5,22.34,23.17,21.84,0.461942967,1.33,0.020530799,24
2008-09-05,midge,22.56875,22.51,23.17,21.84,0.407946208,1.33,0.018075711,24
2008-09-06,midge,22.52041667,22.51,22.84,22.01,0.201094379,0.83,0.008929425,24
2008-09-07,midge,21.83291667,21.84,22.17,21.51,0.160474274,0.66,0.007350107,24
2008-09-08,midge,21.60458333,21.51,21.84,21.34,0.182446637,0.5,0.008444812,24
2008-09-09,midge,21.30541667,21.34,21.67,21.01,0.162747582,0.66,0.007638789,24
2008-09-10,midge,20.63583333,20.68,20.84,20.35,0.139904212,0.49,0.006779673,24
2008-09-11,midge,20.46083333,20.43,21.01,20.03,0.298458601,0.98,0.014586825,24
2008-09-12,midge,20.11,20.11,20.51,19.87,0.194534003,0.64,0.009673496,24
2008-09-13,midge,20.13208333,20.03,20.84,19.71,0.419191553,1.13,0.020822065,24
2008-09-14,midge,20.325,20.43,20.68,19.87,0.28782543,0.81,0.014161153,24
2008-09-15,midge,20.51333333,20.51,20.68,20.19,0.160072447,0.49,0.007803337,24
2008-09-16,midge,20.28541667,20.27,20.68,19.87,0.285748128,0.81,0.014086382,24
2009-05-21,midge,15.77111111,15.86,15.86,15.54,0.116237305,0.32,0.007370267,9
2009-05-22,midge,16.24125,16.02,17.12,15.54,0.607133769,1.58,0.037382207,24
2009-05-23,midge,14.44791667,14.43,14.91,13.97,0.269749951,0.94,0.018670509,24
2009-05-24,midge,14.95333333,14.75,15.54,14.43,0.418721311,1.11,0.028001871,24
2009-05-25,midge,15.57583333,15.62,16.02,15.23,0.263371397,0.79,0.016908976,24
2009-05-26,midge,15.44333333,15.54,16.65,14.59,0.63479998,2.06,0.041105114,24
2009-05-27,midge,15.21916667,15.07,16.18,14.59,0.534504376,1.59,0.035120476,24
2009-05-28,midge,14.29,14.28,14.59,13.97,0.198669487,0.62,0.013902693,24
2009-05-29,midge,14.02541667,13.97,14.59,13.81,0.199259044,0.78,0.014206996,24
2009-05-30,midge,14.84291667,14.75,15.54,14.12,0.571409236,1.42,0.038497099,24
2009-05-31,midge,15.365,15.305,15.86,14.91,0.323392345,0.95,0.021047338,24
2009-06-01,midge,14.86333333,14.83,15.23,14.43,0.272997319,0.8,0.018367167,24
2009-06-02,midge,15.42541667,15.23,16.02,14.91,0.430802882,1.11,0.02792812,24
2009-06-03,midge,15.41125,15.465,16.49,14.43,0.585040411,2.06,0.037961905,24
2009-06-04,midge,16.28041667,16.18,17.12,15.54,0.528043799,1.58,0.032434293,24
2009-06-05,midge,15.79875,15.78,16.33,15.23,0.352288327,1.1,0.022298494,24
2009-06-06,midge,17.03291667,16.57,18.41,16.18,0.898271186,2.23,0.052737367,24
2009-06-07,midge,18.11666667,18.09,18.41,17.77,0.209236015,0.64,0.011549366,24
2009-06-08,midge,17.66666667,17.61,18.57,16.81,0.581831192,1.76,0.032933841,24
2009-06-09,midge,16.5325,16.65,16.97,16.18,0.264447743,0.79,0.015995629,24
2009-06-10,midge,16.28166667,16.255,16.49,16.02,0.149598496,0.47,0.009188156,24
2009-06-11,midge,16.44375,16.41,16.65,16.18,0.144457381,0.47,0.008784941,24
2009-06-12,midge,16.79291667,16.65,17.44,16.33,0.457454955,1.11,0.027240947,24
2009-06-13,midge,17.16666667,17.12,18.25,16.65,0.42727312,1.6,0.024889696,24
2009-06-14,midge,16.73,16.65,16.97,16.65,0.094362852,0.32,0.005640338,24
2009-06-15,midge,16.75,16.81,16.97,16.33,0.215245058,0.64,0.012850451,24
2009-06-16,midge,17.14708333,17.045,18.09,16.65,0.458205186,1.44,0.026722048,24
2009-06-17,midge,18.31958333,17.93,19.54,17.44,0.764241478,2.1,0.041717187,24
2009-06-18,midge,18.87708333,18.9,19.38,18.41,0.263562206,0.97,0.01396202,24
2009-06-19,midge,18.23,18.25,18.41,18.09,0.108747814,0.32,0.005965322,24
2009-06-20,midge,18.12958333,18.09,18.57,17.44,0.34836861,1.13,0.019215478,24
2009-06-21,midge,17.56583333,17.61,17.93,17.12,0.25068457,0.81,0.014271146,24
2009-06-22,midge,17.42583333,17.44,17.77,16.97,0.302092941,0.8,0.017335925,24
2009-06-23,midge,17.49916667,17.44,17.93,16.81,0.35389653,1.12,0.020223622,24
2009-06-24,midge,17.43125,17.44,17.93,16.81,0.280563292,1.12,0.01609542,24
2009-06-25,midge,18.74208333,18.25,20.35,17.77,0.852668339,2.58,0.045494854,24
2009-06-26,midge,21.24541667,21.34,22.34,20.19,0.636047436,2.15,0.029938101,24
2009-06-27,midge,21.45916667,21.51,22.51,20.19,0.627423418,2.32,0.029238014,24
2009-06-28,midge,19.68541667,19.71,20.03,19.22,0.222182439,0.81,0.011286652,24
2009-06-29,midge,20.2575,20.19,20.68,20.03,0.232308827,0.65,0.011467794,24
2009-06-30,midge,20.31041667,20.35,20.68,20.03,0.191026499,0.65,0.009405346,24
2009-07-01,midge,19.96333333,19.87,20.35,19.71,0.182224579,0.64,0.009127964,24
2009-07-02,midge,19.42833333,19.38,19.71,19.06,0.175985836,0.65,0.009058206,24
2009-07-03,midge,19.79875,19.625,20.68,19.22,0.58113317,1.46,0.029352013,24
2009-07-04,midge,20.47166667,20.51,20.68,20.19,0.129804759,0.49,0.006340703,24
2009-07-05,midge,20.08333333,20.03,20.35,19.71,0.167919926,0.64,0.008361158,24
2009-07-06,midge,20.00333333,20.03,20.51,19.71,0.261278906,0.8,0.013061768,24
2009-07-07,midge,19.60458333,19.54,19.87,19.38,0.186150457,0.49,0.009495252,24
2009-07-08,midge,19.34083333,19.3,19.71,19.06,0.203125934,0.65,0.01050244,24
2009-07-09,midge,19.53666667,19.54,20.35,19.06,0.462757958,1.29,0.023686638,24
2009-07-10,midge,20.46791667,20.11,21.84,19.71,0.7002669,2.13,0.034212906,24
2009-07-11,midge,21.59,21.67,22.01,21.01,0.366416252,1,0.016971573,24
2009-07-12,midge,21.81291667,21.755,22.34,21.34,0.300831878,1,0.013791456,24
2009-07-13,midge,21.48583333,21.51,22.01,20.84,0.33468891,1.17,0.01557719,24
2009-07-14,midge,20.95291667,21.01,21.17,20.51,0.179624709,0.66,0.008572778,24
2009-07-15,midge,20.69166667,20.595,21.17,20.35,0.27119168,0.82,0.013106324,24
2009-07-16,midge,20.6975,20.68,21.17,20.35,0.244935661,0.82,0.01183407,24
2009-07-17,midge,21.56333333,21.17,22.51,21.01,0.621391613,1.5,0.028817048,24
2009-07-18,midge,22.20708333,22.09,23.01,21.51,0.438629081,1.5,0.019751765,24
2009-07-19,midge,22.4925,22.51,22.84,22.17,0.196075629,0.67,0.008717378,24
2009-07-20,midge,22.44458333,22.34,23.01,22.01,0.37467643,1,0.016693401,24
2009-07-21,midge,22.18791667,22.175,22.84,21.17,0.473479068,1.67,0.021339501,24
2009-07-22,midge,21.73625,21.67,22.17,21.17,0.317501284,1,0.014606994,24
2009-07-23,midge,21.69375,21.67,22.01,21.17,0.210832975,0.84,0.009718604,24
2009-07-24,midge,21.24333333,21.17,21.67,21.01,0.213819645,0.66,0.010065259,24
2009-07-25,midge,21.7075,21.425,22.67,21.01,0.595959219,1.66,0.02745407,24
2009-07-26,midge,22.41541667,22.425,22.84,22.01,0.230556589,0.83,0.010285626,24
2009-07-27,midge,22.67333333,22.51,23.34,22.17,0.387058772,1.17,0.017071101,24
2009-07-28,midge,23.34958333,23.01,24.21,22.67,0.550797676,1.54,0.023589186,24
2009-07-29,midge,24.08291667,24.03,24.72,23.86,0.271861204,0.86,0.01128855,24
2009-07-30,midge,24.23458333,24.21,24.55,24.03,0.182779962,0.52,0.007542113,24
2009-07-31,midge,23.12166667,22.925,24.21,22.67,0.429040047,1.54,0.018555758,24
2009-08-01,midge,23.03375,22.67,24.03,22.34,0.629532694,1.69,0.027330882,24
2009-08-02,midge,23.25166667,23.17,23.86,23.01,0.239703924,0.85,0.010309107,24
2009-08-03,midge,23.23291667,23.09,23.86,22.84,0.403705437,1.02,0.017376442,24
2009-08-04,midge,23.51458333,23.255,24.55,22.84,0.698831193,1.71,0.029719055,24
2009-08-05,midge,24.26375,24.295,24.55,24.03,0.182299622,0.52,0.00751325,24
2009-08-06,midge,23.94625,24.03,24.38,23.52,0.255850033,0.86,0.010684347,24
2009-08-07,midge,23.55833333,23.52,23.86,23.34,0.144332547,0.52,0.006126603,24
2009-08-08,midge,22.93583333,23.01,23.17,22.67,0.214210718,0.5,0.009339566,24
2009-08-09,midge,22.4375,22.34,22.84,22.17,0.162674655,0.67,0.007250124,24
2009-08-10,midge,22.5125,22.255,23.17,22.01,0.440930341,1.16,0.019586023,24
2009-08-11,midge,23.14208333,23.01,24.03,22.67,0.446980003,1.36,0.019314597,24
2009-08-12,midge,22.75083333,22.51,23.34,22.34,0.352591853,1,0.015497975,24
2009-08-13,midge,22.98666667,23.01,23.17,22.84,0.122675488,0.33,0.005336811,24
2009-08-14,midge,23.16583333,22.84,24.38,22.51,0.590503961,1.87,0.025490297,24
2009-08-15,midge,23.49916667,23.09,24.38,22.84,0.579624441,1.54,0.024665745,24
2009-08-16,midge,24.19,23.945,25.07,23.34,0.61735058,1.73,0.0255209,24
2009-08-17,midge,25.11125,24.89,25.76,24.55,0.472406535,1.21,0.018812546,24
2009-08-18,midge,25.72583333,25.59,26.28,25.07,0.4445214,1.21,0.017279184,24
2009-08-19,midge,26.21125,26.11,26.81,25.76,0.347879446,1.05,0.013272143,24
2009-08-20,midge,25.72583333,25.76,26.28,25.42,0.232077885,0.86,0.0090212,24
2009-08-21,midge,25.42458333,25.42,25.76,25.24,0.140495371,0.52,0.005525966,24
2009-08-22,midge,25.26375,25.24,25.42,25.07,0.107857091,0.35,0.004269243,24
2009-08-23,midge,24.98,24.98,25.07,24.89,0.091935705,0.18,0.003680373,24
2009-08-24,midge,24.93625,24.89,25.24,24.72,0.172445644,0.52,0.00691546,24
2009-08-25,midge,24.96041667,24.72,25.76,24.38,0.433524275,1.38,0.017368471,24
2009-08-26,midge,24.98708333,24.98,25.24,24.55,0.184920175,0.69,0.007400631,24
2009-08-27,midge,23.93041667,23.86,24.38,23.68,0.205711473,0.7,0.008596234,24
2009-08-28,midge,23.21708333,23.17,23.68,22.84,0.223421597,0.84,0.009623155,24
2009-08-29,midge,22.04791667,22.01,22.67,21.51,0.366629527,1.16,0.016628761,24
2009-08-30,midge,21.7775,21.59,22.34,21.34,0.430128899,1,0.019751069,24
2009-08-31,midge,21.67333333,21.67,22.01,21.34,0.177094096,0.67,0.008171059,24
2009-09-01,midge,21.38083333,21.255,21.84,21.01,0.307018151,0.83,0.014359503,24
2009-09-02,midge,21.3475,21.255,22.17,20.84,0.448826974,1.33,0.021024803,24
2009-09-03,midge,21.66541667,21.59,22.51,21.01,0.508184999,1.5,0.023456045,24
2009-09-04,midge,21.92416667,21.925,22.67,21.34,0.422846633,1.33,0.019286782,24
2009-09-05,midge,21.44958333,21.51,21.84,21.17,0.223693874,0.67,0.010428821,24
2009-09-06,midge,21.02083333,21.01,21.34,20.68,0.201060594,0.66,0.009564825,24
2009-09-07,midge,20.59541667,20.68,20.84,20.35,0.181083194,0.49,0.008792403,24
2009-09-08,midge,20.79708333,20.51,21.67,20.19,0.532275502,1.48,0.025593757,24
2009-09-09,midge,20.72708333,20.68,21.34,20.35,0.246549742,0.99,0.011895052,24
2009-09-10,midge,20.16333333,20.19,20.35,20.03,0.101923529,0.32,0.005054895,24
2009-09-11,midge,19.74791667,19.71,20.03,19.54,0.146554016,0.49,0.007421239,24
2009-09-12,midge,19.61083333,19.54,19.71,19.54,0.085613726,0.17,0.004365634,24
2009-09-13,midge,19.7875,19.79,20.03,19.54,0.186180137,0.49,0.009408977,24
2009-09-14,midge,19.68625,19.71,19.87,19.38,0.148289156,0.49,0.007532626,24
2009-09-15,midge,19.66666667,19.71,19.87,19.54,0.101581694,0.33,0.005165171,24
2009-09-16,midge,19.3,19.38,19.54,19.06,0.176536731,0.48,0.009146981,24
2009-09-17,midge,18.96666667,18.9,19.22,18.9,0.093374732,0.32,0.004923097,24
2009-09-18,midge,18.63791667,18.65,18.9,18.25,0.164923676,0.65,0.008848826,24
2009-09-19,midge,17.78291667,17.77,18.25,17.44,0.183029557,0.81,0.010292437,24
2009-09-20,midge,17.70583333,17.61,18.25,17.28,0.395704289,0.97,0.022348809,24
2009-09-21,midge,17.754,17.69,18.09,17.61,0.17608079,0.48,0.009917809,10
2010-05-27,midge,18.676,19.38,19.71,15.86,1.428256124,3.85,0.076475483,10
2010-05-28,midge,17.76708333,17.77,19.71,15.23,1.452782874,4.48,0.081768225,24
2010-05-29,midge,18.91833333,19.06,19.71,17.77,0.71709357,1.94,0.037904691,24
2010-05-30,midge,19.49125,19.625,19.87,16.65,0.618506704,3.22,0.031732531,24
2010-05-31,midge,18.3525,18.41,19.38,16.81,0.652428573,2.57,0.035549847,24
2010-06-01,midge,19.48958333,19.46,19.71,19.22,0.171805734,0.49,0.008815259,24
2010-06-02,midge,19.99208333,19.71,21.67,19.22,0.794880243,2.45,0.03975975,24
2010-06-03,midge,21.23,21.255,21.67,20.84,0.292812449,0.83,0.01379239,24
2010-06-04,midge,21.10541667,21.01,22.01,20.35,0.375626771,1.66,0.017797648,24
2010-06-05,midge,21.21208333,21.255,22.01,20.03,0.675522208,1.98,0.031846104,24
2010-06-06,midge,21.12583333,21.09,21.67,20.51,0.401896771,1.16,0.019023949,24
2010-06-07,midge,19.98333333,20.03,20.35,19.71,0.173221815,0.64,0.008668314,24
2010-06-08,midge,19.19375,19.22,19.71,18.9,0.204935037,0.81,0.010677176,24
2010-06-09,midge,18.39083333,18.41,18.9,17.93,0.273923453,0.97,0.014894564,24
2010-06-10,midge,17.97,17.93,18.41,17.77,0.158251314,0.64,0.008806417,24
2010-06-11,midge,17.87666667,17.93,18.41,17.61,0.256983618,0.8,0.014375366,24
2010-06-12,midge,18.06333333,18.09,18.41,17.77,0.229530081,0.64,0.012706961,24
2010-06-13,midge,17.77666667,17.77,17.93,17.61,0.08800527,0.32,0.004950606,24
2010-06-14,midge,18.11666667,17.93,18.73,17.61,0.42897924,1.12,0.023678707,24
2010-06-15,midge,18.51208333,18.57,19.22,17.93,0.385655615,1.29,0.020832643,24
2010-06-16,midge,18.19666667,18.09,18.73,17.93,0.224628518,0.8,0.012344487,24
2010-06-17,midge,18.03666667,18.09,18.09,17.93,0.077046946,0.16,0.004271684,24
2010-06-18,midge,18.60916667,18.57,19.71,17.77,0.720591042,1.94,0.03872237,24
2010-06-19,midge,19.63833333,19.79,20.84,18.09,0.796375849,2.75,0.04055211,24
2010-06-20,midge,20.99583333,21.01,21.67,20.35,0.484946583,1.32,0.023097277,24
